San Benito  - by Zip Code 2019,,,,
Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents,,,,Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
93925,365.371,316.857,424.343,Rate is stable
93930,352.446,340.966,364.319,Rate is stable
95004,379.483,358.37,401.994,Rate is stable
95023,373.213,368.004,378.484,Rate is stable
95043,227.741,191.371,270.625,Rate is stable
95045,279.57,263.33,296.985,Rate is stable
California,400.571,400.379,400.762,Rate is stable
San Benito,340.289,335.78,344.849,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Justice - Controlled Substance Utilization Review and Evaluation System (CURES) Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
