Alameda  - by Zip Code 2023,,,,
Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents,,,,Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
94501,251.258,247.53,255.043,Rate is stable
94502,171.983,165.4,178.8,Rate is stable
94514,461.223,420.122,506.186,Rate is stable
94536,188.089,185.086,191.14,Rate is stable
94538,192.47,189.124,195.868,Rate is stable
94539,101.583,99.041,104.187,Rate is stable
94541,301.599,297.558,305.689,Rate is stable
94542,217.181,209.404,225.224,Rate is stable
94544,250.997,247.509,254.528,Rate is stable
94545,241.394,236.328,246.562,Rate is stable
94546,397.648,392.388,402.978,Rate is stable
94550,285.378,281.15,289.669,Rate is stable
94551,266.365,261.762,271.043,Rate is stable
94552,175.786,169.209,182.65,Rate is stable
94555,141.609,137.648,145.678,Rate is stable
94560,201.061,197.1,205.091,Rate is stable
94566,243.772,239.433,248.202,Rate is stable
94568,240.908,236.637,245.249,Rate is stable
94577,276.363,272.058,280.736,Rate is stable
94578,345.943,340.444,351.52,Rate is stable
94579,214.465,208.898,220.211,Rate is stable
94580,270.971,265.15,276.907,Rate is stable
94586,423.014,368.718,495.29,Rate is stable
94587,169.265,166.465,172.108,Rate is stable
94588,205.251,200.792,209.806,Rate is stable
94601,242.185,237.865,246.572,Rate is stable
94602,231.211,226.027,236.52,Rate is stable
94603,352.903,346.176,359.744,Rate is stable
94605,312.949,307.809,318.168,Rate is stable
94606,216.974,212.274,221.78,Rate is stable
94607,294.402,287.705,301.271,Rate is stable
94608,347.18,339.674,354.903,Rate is stable
94609,377.736,368.929,386.753,Rate is stable
94610,211.08,205.832,216.495,Rate is stable
94611,204.301,199.964,208.754,Rate is stable
94612,390.808,377.471,404.616,Rate is stable
94613,61.316,16.236,172.903,Rate is unstable interpret with caution
94618,176.924,170.417,183.693,Rate is stable
94619,251.403,245.196,257.76,Rate is stable
94621,369.77,362.369,377.3,Rate is stable
94702,245.33,238.289,252.572,Rate is stable
94703,231.062,224.13,238.196,Rate is stable
94704,205.42,195.588,215.746,Rate is stable
94705,197.601,190.469,205.031,Rate is stable
94706,170.41,164.65,176.36,Rate is stable
94707,158.523,151.363,166.118,Rate is stable
94708,151.637,144.737,158.894,Rate is stable
94709,151.108,142.907,159.93,Rate is stable
94710,357.36,337.807,378.166,Rate is stable
94720,34.631,23.692,63.065,Rate is stable
95391,296.46,285.039,308.399,Rate is stable
Alameda,228.087,227.362,228.813,Rate is stable
California,295.981,295.818,296.145,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Justice - Controlled Substance Utilization Review and Evaluation System (CURES) Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
