Sacramento  - by Zip Code 2015,,,,
Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents,,,,Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
94571,934.805,910.947,959.29,Rate is stable
95608,998.631,991.003,1006.313,Rate is stable
95610,1043.174,1033.661,1052.768,Rate is stable
95615,670.886,586.244,767.501,Rate is stable
95621,1017.735,1008.204,1027.344,Rate is stable
95624,668.454,662.031,674.929,Rate is stable
95626,961.82,936.241,988.085,Rate is stable
95628,818.127,809.677,826.66,Rate is stable
95630,544.582,539.366,549.842,Rate is stable
95632,1077.361,1065.551,1089.281,Rate is stable
95638,881.961,834.48,933.034,Rate is stable
95641,1008.555,965.367,1053.988,Rate is stable
95652,1167.256,1031.492,1318.402,Rate is stable
95655,709.731,671.075,751.822,Rate is stable
95660,1036.187,1024.913,1047.565,Rate is stable
95662,881.015,871.021,891.107,Rate is stable
95670,794.182,786.865,801.556,Rate is stable
95673,1095.034,1077.558,1112.769,Rate is stable
95678,804.527,795.789,813.359,Rate is stable
95683,548.917,530.504,568.068,Rate is stable
95690,681.776,640.264,726.013,Rate is stable
95693,750.399,726.161,775.498,Rate is stable
95742,698.133,665.355,733.558,Rate is stable
95757,497.383,490.111,504.774,Rate is stable
95758,622.052,615.784,628.376,Rate is stable
95811,738.495,716.527,761.188,Rate is stable
95814,911.852,893.313,931.039,Rate is stable
95815,1052.279,1038.691,1066.042,Rate is stable
95816,923.531,908.524,938.864,Rate is stable
95817,1014.138,996.288,1032.302,Rate is stable
95818,583.036,572.495,593.762,Rate is stable
95819,541.359,530.775,552.167,Rate is stable
95820,859.324,849.366,869.389,Rate is stable
95821,966.775,956.756,976.886,Rate is stable
95822,845.327,836.821,853.905,Rate is stable
95823,899.919,892.754,907.135,Rate is stable
95824,869.502,858.112,881.031,Rate is stable
95825,1003.129,991.84,1014.536,Rate is stable
95826,768.257,759.116,777.492,Rate is stable
95827,887.357,874.172,900.715,Rate is stable
95828,697.659,690.9,704.477,Rate is stable
95829,687.353,676.329,698.584,Rate is stable
95830,756.262,645.147,893.631,Rate is stable
95831,609.259,602.027,616.571,Rate is stable
95832,938.879,914.526,964.043,Rate is stable
95833,892.543,881.863,903.362,Rate is stable
95834,761.719,749.97,773.653,Rate is stable
95835,532.811,525.255,540.471,Rate is stable
95837,405.103,341.992,493.723,Rate is stable
95838,1130.979,1119.04,1143.032,Rate is stable
95841,1106.364,1091.419,1121.482,Rate is stable
95842,1004.251,992.922,1015.696,Rate is stable
95843,743.259,734.864,751.756,Rate is stable
95864,637.201,626.92,647.636,Rate is stable
California,587.05,586.812,587.288,Rate is stable
Sacramento,786.518,785.11,787.928,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Justice - Controlled Substance Utilization Review and Evaluation System (CURES) Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
