Orange  - by Zip Code 2020,,,,
Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents,,,,Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
90620,317.301,312.412,322.258,Rate is stable
90621,262.003,256.629,267.471,Rate is stable
90623,202.935,196.338,209.759,Rate is stable
90630,285.026,280.655,289.461,Rate is stable
90631,315.389,311.355,319.467,Rate is stable
90680,331.045,324.7,337.498,Rate is stable
90716,244.048,234.96,253.466,Rate is stable
90720,274.242,267.979,280.656,Rate is stable
90740,319.612,312.604,326.833,Rate is stable
90742,535.688,483.626,602.423,Rate is stable
90743,358.468,306.343,423.216,Rate is stable
92530,512.955,506.729,519.251,Rate is stable
92602,234.689,227.266,242.351,Rate is stable
92603,195.289,189.001,201.784,Rate is stable
92604,246.043,240.705,251.49,Rate is stable
92606,205.086,199.162,211.16,Rate is stable
92610,221.563,212.714,230.866,Rate is stable
92612,266.558,260.214,273.074,Rate is stable
92614,244.465,237.889,251.244,Rate is stable
92617,207.953,190.329,227.805,Rate is stable
92618,228.849,223.783,234.031,Rate is stable
92620,215.438,211.301,219.652,Rate is stable
92624,496.735,477.263,517.108,Rate is stable
92625,196.289,188.383,204.631,Rate is stable
92626,320.527,315.658,325.464,Rate is stable
92627,346.003,341.243,350.825,Rate is stable
92629,336.833,329.945,343.879,Rate is stable
92630,368.595,364.016,373.225,Rate is stable
92637,2363.463,2097.125,2676.175,Rate is stable
92646,361.696,357.122,366.328,Rate is stable
92647,381.404,376.716,386.141,Rate is stable
92648,411.051,405.584,416.592,Rate is stable
92649,366.251,360.226,372.375,Rate is stable
92651,304.579,297.524,311.801,Rate is stable
92653,402.61,395.905,409.418,Rate is stable
92655,335.051,322.194,348.414,Rate is stable
92656,326.396,321.415,331.446,Rate is stable
92657,240.874,230.787,251.457,Rate is stable
92660,275.105,269.946,280.36,Rate is stable
92661,377.526,350.953,408.127,Rate is stable
92662,335.333,297.975,377.693,Rate is stable
92663,443.02,434.183,452.072,Rate is stable
92672,382.74,376.35,389.229,Rate is stable
92673,305.071,298.907,311.364,Rate is stable
92675,289.377,284.495,294.338,Rate is stable
92676,460.668,427.22,496.773,Rate is stable
92677,317.226,313.208,321.291,Rate is stable
92679,319.495,313.017,326.11,Rate is stable
92683,244.891,241.956,247.859,Rate is stable
92688,337.354,331.711,343.094,Rate is stable
92691,348.018,343.302,352.798,Rate is stable
92692,314.135,309.408,318.934,Rate is stable
92694,495.61,483.902,507.588,Rate is stable
92701,256.695,251.658,261.821,Rate is stable
92703,191.142,187.664,194.677,Rate is stable
92704,207.109,203.947,210.313,Rate is stable
92705,299.899,295.321,304.538,Rate is stable
92706,303.988,298.121,309.953,Rate is stable
92707,254.521,250.075,259.04,Rate is stable
92708,298.173,294.129,302.27,Rate is stable
92780,272.089,267.836,276.402,Rate is stable
92782,249.206,242.514,256.077,Rate is stable
92801,316.314,311.885,320.796,Rate is stable
92802,293.733,288.599,298.941,Rate is stable
92804,330.97,327.322,334.652,Rate is stable
92805,307.061,302.286,311.921,Rate is stable
92806,348.621,342.763,354.567,Rate is stable
92807,321.973,316.496,327.539,Rate is stable
92808,310.649,302.964,318.535,Rate is stable
92821,316.752,311.395,322.189,Rate is stable
92823,307.141,290.436,324.857,Rate is stable
92831,335.679,329.294,342.171,Rate is stable
92832,348.292,340.908,355.817,Rate is stable
92833,246.413,242.341,250.546,Rate is stable
92835,390.053,382.826,397.423,Rate is stable
92840,254.475,250.414,258.593,Rate is stable
92841,260.336,255.142,265.625,Rate is stable
92843,222.041,217.971,226.179,Rate is stable
92844,209.3,203.634,215.11,Rate is stable
92845,302.117,294.456,309.972,Rate is stable
92861,264.005,250.129,278.941,Rate is stable
92865,341.296,333.296,349.471,Rate is stable
92866,344.226,335.025,353.649,Rate is stable
92867,319.457,314.257,324.728,Rate is stable
92868,496.703,487.521,506.036,Rate is stable
92869,343.717,338.048,349.47,Rate is stable
92870,314.46,309.948,319.029,Rate is stable
92886,326.19,321.596,330.851,Rate is stable
92887,296.254,288.944,303.731,Rate is stable
California,333.302,333.129,333.475,Rate is stable
Orange,294.285,293.717,294.853,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Justice - Controlled Substance Utilization Review and Evaluation System (CURES) Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
