Riverside  - by Zip Code 2022,,,,
Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents,,,,Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
91752,327.057,321.142,333.065,Rate is stable
92028,303.54,298.884,308.266,Rate is stable
92059,577.685,531.967,626.959,Rate is stable
92201,279.352,275.54,283.211,Rate is stable
92203,292.227,286.585,297.981,Rate is stable
92210,268.71,247.996,294.115,Rate is stable
92211,370.153,361.057,379.494,Rate is stable
92220,403.851,397.208,410.6,Rate is stable
92223,380.213,375.242,385.246,Rate is stable
92225,376.11,368.245,384.119,Rate is stable
92230,1324.538,1120.022,1562.589,Rate is stable
92234,322.163,317.826,326.555,Rate is stable
92236,170.826,166.799,174.95,Rate is stable
92239,472.567,310.383,789.502,Rate is stable
92240,404.594,398.318,410.958,Rate is stable
92241,391.679,377.766,406.196,Rate is stable
92253,263.639,259.009,268.357,Rate is stable
92254,227.028,213.832,241.162,Rate is stable
92260,324.818,319.026,330.742,Rate is stable
92262,395.422,388.417,402.564,Rate is stable
92264,423.806,412.085,435.876,Rate is stable
92270,435.016,420.651,450.243,Rate is stable
92274,211.454,204.24,218.911,Rate is stable
92276,371.137,353.734,389.546,Rate is stable
92282,608.019,509.743,732.852,Rate is stable
92320,478.247,464.753,492.143,Rate is stable
92324,314.54,309.941,319.199,Rate is stable
92337,248.541,242.721,254.542,Rate is stable
92373,415.633,408.901,422.472,Rate is stable
92399,467.188,461.715,472.721,Rate is stable
92501,417.081,407.957,426.386,Rate is stable
92503,313.677,310.112,317.275,Rate is stable
92504,335.555,331.106,340.054,Rate is stable
92505,328.004,322.921,333.157,Rate is stable
92506,341.367,336.478,346.319,Rate is stable
92507,342.581,336.931,348.315,Rate is stable
92508,275.618,270.435,280.89,Rate is stable
92509,287.119,283.354,290.924,Rate is stable
92518,1363.023,1232.609,1511.977,Rate is stable
92530,449.432,443.732,455.193,Rate is stable
92532,476.668,464.075,489.728,Rate is stable
92536,602.561,573.393,633.708,Rate is stable
92539,538.97,517.97,560.863,Rate is stable
92543,681.247,673.124,689.466,Rate is stable
92544,541.78,535.562,548.065,Rate is stable
92545,513.617,507.123,520.191,Rate is stable
92548,373.797,360.755,387.263,Rate is stable
92549,529.372,498.85,561.663,Rate is stable
92551,310.401,303.973,316.949,Rate is stable
92553,329.076,324.481,333.733,Rate is stable
92555,363.382,357.06,369.82,Rate is stable
92557,298.73,293.971,303.565,Rate is stable
92561,444.73,406.92,487.231,Rate is stable
92562,380.25,375.73,384.818,Rate is stable
92563,415.314,410.432,420.245,Rate is stable
92567,318.122,306.852,329.801,Rate is stable
92570,277.881,273.585,282.233,Rate is stable
92571,328.066,321.563,334.744,Rate is stable
92582,668.112,652.387,684.257,Rate is stable
92583,430.066,422.881,437.359,Rate is stable
92584,421.566,416.157,427.034,Rate is stable
92585,405.969,398.009,414.063,Rate is stable
92586,682.397,669.925,695.147,Rate is stable
92587,440.623,430.896,450.569,Rate is stable
92590,397.701,378.171,418.189,Rate is stable
92591,342.707,337.005,348.496,Rate is stable
92592,314.912,311.233,318.63,Rate is stable
92595,404.291,397.671,411.007,Rate is stable
92596,343.883,337.312,350.568,Rate is stable
92860,294.614,288.841,300.521,Rate is stable
92879,267.144,262.688,271.664,Rate is stable
92880,216.339,212.632,220.117,Rate is stable
92881,309.953,303.306,316.752,Rate is stable
92882,288.691,284.834,292.593,Rate is stable
92883,279.516,274.397,284.719,Rate is stable
California,291.048,290.889,291.206,Rate is stable
Riverside,342.241,341.542,342.942,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Justice - Controlled Substance Utilization Review and Evaluation System (CURES) Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
