Alameda  - by Zip Code 2017,,,,
Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents,,,,Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
94501,455.034,450.023,460.099,Rate is stable
94502,280.75,272.281,289.463,Rate is stable
94514,1075.694,1015.679,1139.325,Rate is stable
94536,375.658,371.294,380.067,Rate is stable
94538,384.282,379.35,389.27,Rate is stable
94539,201.589,197.637,205.614,Rate is stable
94541,591.611,585.579,597.701,Rate is stable
94542,460.638,448.169,473.474,Rate is stable
94544,509.805,504.644,515.011,Rate is stable
94545,497.58,490.04,505.22,Rate is stable
94546,578.275,571.309,585.316,Rate is stable
94550,584.938,578.474,591.464,Rate is stable
94551,537.163,529.625,544.808,Rate is stable
94552,316.149,307.072,325.497,Rate is stable
94555,253.293,247.699,259.011,Rate is stable
94560,385.913,380.303,391.594,Rate is stable
94566,462.609,456.184,469.123,Rate is stable
94568,432.13,425.885,438.472,Rate is stable
94577,455.046,449.256,460.906,Rate is stable
94578,621.236,612.996,629.586,Rate is stable
94579,416.104,407.97,424.394,Rate is stable
94580,509.847,501.699,518.116,Rate is stable
94586,603.158,545.759,667.876,Rate is stable
94587,335.581,331.507,339.699,Rate is stable
94588,406.908,399.726,414.21,Rate is stable
94601,527.373,520.306,534.532,Rate is stable
94602,404.968,398.034,412.016,Rate is stable
94603,669.452,659.688,679.354,Rate is stable
94605,588.265,581.267,595.334,Rate is stable
94606,418.162,411.626,424.79,Rate is stable
94607,537.586,528.544,546.778,Rate is stable
94608,528.361,519.87,537.013,Rate is stable
94609,584.472,573.644,595.552,Rate is stable
94610,334.329,327.931,340.874,Rate is stable
94611,360.932,355.051,366.92,Rate is stable
94612,501.268,490.433,512.556,Rate is stable
94613,62.109,14.961,194,Rate is unstable interpret with caution
94618,261.4,253.768,269.281,Rate is stable
94619,449.542,441.288,457.938,Rate is stable
94621,806.215,794.395,818.213,Rate is stable
94702,463.221,453.142,473.525,Rate is stable
94703,414.439,405.488,423.569,Rate is stable
94704,422.278,407.835,437.516,Rate is stable
94705,353.704,344.334,363.39,Rate is stable
94706,285.201,277.202,293.411,Rate is stable
94707,267.042,258.095,276.316,Rate is stable
94708,234.842,226.095,243.93,Rate is stable
94709,316.39,304.25,329.319,Rate is stable
94710,566.391,545.538,588.286,Rate is stable
94720,28.926,14.468,62.638,Rate may be unstable
95391,543.08,520.744,567.07,Rate is stable
Alameda,414.68,413.732,415.635,Rate is stable
California,508.647,508.432,508.862,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Justice - Controlled Substance Utilization Review and Evaluation System (CURES) Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
