Amador  - by Zip Code 2022,,,,
Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents,,,,Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
95629,401.887,348.43,464.501,Rate is stable
95640,467.265,453.689,481.293,Rate is stable
95642,644.087,622.129,666.881,Rate is stable
95665,761.246,719.317,808.158,Rate is stable
95666,543.859,522.661,566.363,Rate is stable
95669,290.112,273.648,308.598,Rate is stable
95685,460.669,438.368,484.278,Rate is stable
95689,433.408,393.74,478.594,Rate is stable
Amador,484.335,477.665,491.102,Rate is stable
California,291.048,290.889,291.206,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Justice - Controlled Substance Utilization Review and Evaluation System (CURES) Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
