Lassen  - by Zip Code 2020,,,,
Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents,,,,Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
96006,743.681,437,1244.246,Rate is stable
96056,459.078,424.376,497.294,Rate is stable
96109,268.639,237.772,304.326,Rate is stable
96113,260.718,230.523,295.51,Rate is stable
96114,334.845,307.561,366.362,Rate is stable
96117,250.549,200.314,315.814,Rate is stable
96119,46.733,5.521,193.105,Rate is unstable interpret with caution
96121,434.309,339.434,549.728,Rate is stable
96123,143.128,44.123,419.414,Rate may be unstable
96128,162.095,126.947,210.182,Rate is stable
96130,379.53,370.4,388.859,Rate is stable
96132,0,,,Not applicable
96136,64.619,32.399,119.568,Rate is stable
96137,455.832,431.804,481.638,Rate is stable
California,333.302,333.129,333.475,Rate is stable
Lassen,345.562,339.302,351.929,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Justice - Controlled Substance Utilization Review and Evaluation System (CURES) Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
