Alameda  - by Zip Code 2014,,,,
Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents,,,,Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
94501,551.082,545.564,556.655,Rate is stable
94502,324.628,315.424,334.08,Rate is stable
94514,1549.985,1476.803,1626.81,Rate is stable
94536,457.99,453.16,462.866,Rate is stable
94538,463.205,457.862,468.604,Rate is stable
94539,239.134,234.809,243.533,Rate is stable
94541,741.713,734.996,748.488,Rate is stable
94542,514.962,501.666,528.627,Rate is stable
94544,595.138,589.587,600.734,Rate is stable
94545,596.889,588.653,605.225,Rate is stable
94546,690.537,682.884,698.266,Rate is stable
94550,703.419,696.262,710.639,Rate is stable
94551,578.72,571.136,586.408,Rate is stable
94552,342.148,332.704,351.863,Rate is stable
94555,319.552,313.408,325.817,Rate is stable
94560,471.399,465.199,477.669,Rate is stable
94566,526.986,520.051,534.011,Rate is stable
94568,478.612,472.217,485.1,Rate is stable
94577,515.264,509.092,521.506,Rate is stable
94578,797.726,788.436,807.126,Rate is stable
94579,490.62,481.724,499.672,Rate is stable
94580,594.36,585.499,603.343,Rate is stable
94586,684.788,629.363,747.028,Rate is stable
94587,390.778,386.36,395.24,Rate is stable
94588,455.861,448.409,463.43,Rate is stable
94601,636.142,628.535,643.839,Rate is stable
94602,503.835,496.081,511.702,Rate is stable
94603,837.739,826.989,848.625,Rate is stable
94605,737.079,729.211,745.021,Rate is stable
94606,493.765,486.684,500.937,Rate is stable
94607,723.837,713.312,734.512,Rate is stable
94608,685.19,675.468,695.074,Rate is stable
94609,692.811,681.29,704.58,Rate is stable
94610,388.579,381.743,395.562,Rate is stable
94611,423.084,416.741,429.533,Rate is stable
94612,617.424,605.526,629.77,Rate is stable
94613,184.494,78.945,374.528,Rate may be unstable
94618,333.785,325.08,342.742,Rate is stable
94619,571.11,561.827,580.535,Rate is stable
94621,959.159,946.516,971.976,Rate is stable
94702,539.89,529.165,550.837,Rate is stable
94703,477.273,467.774,486.948,Rate is stable
94704,554.419,537.989,571.636,Rate is stable
94705,419.307,409.272,429.652,Rate is stable
94706,350.83,342.141,359.724,Rate is stable
94707,337.591,327.206,348.313,Rate is stable
94708,260.732,251.323,270.488,Rate is stable
94709,374.067,361.198,387.711,Rate is stable
94710,682.204,659.672,705.762,Rate is stable
94720,73.982,48.03,117.249,Rate is stable
95391,544.382,523.368,567,Rate is stable
Alameda,525.295,524.2,526.392,Rate is stable
California,582.565,582.325,582.802,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Justice - Controlled Substance Utilization Review and Evaluation System (CURES) Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
