San Francisco  - by Zip Code 2020,,,,
Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents,,,,Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
94102,398.473,389.93,407.233,Rate is stable
94103,310.886,304.355,317.679,Rate is stable
94104,943.529,775.162,1184.409,Rate is stable
94105,246.431,231.085,264.689,Rate is stable
94107,238.77,232.499,245.237,Rate is stable
94108,127.479,121.117,134.264,Rate is stable
94109,284.477,278.596,290.535,Rate is stable
94110,228.43,224.837,232.093,Rate is stable
94111,205.405,187.25,231.81,Rate is stable
94112,255.126,252.126,258.165,Rate is stable
94114,250.211,244.624,256.028,Rate is stable
94115,345.403,339.109,351.847,Rate is stable
94116,123.197,120.297,126.174,Rate is stable
94117,283.369,277.632,289.259,Rate is stable
94118,165.128,161.242,169.132,Rate is stable
94121,154.304,150.777,157.928,Rate is stable
94122,155.029,151.973,158.157,Rate is stable
94123,220.56,213.765,227.669,Rate is stable
94124,352.455,346.54,358.462,Rate is stable
94127,178.872,173.703,184.208,Rate is stable
94129,343.912,308.967,382.559,Rate is stable
94130,629.29,575.234,692.943,Rate is stable
94131,214.389,209.207,219.72,Rate is stable
94132,196.661,191.496,201.978,Rate is stable
94133,171.102,165.569,176.901,Rate is stable
94134,181.021,177.224,184.894,Rate is stable
94158,241.97,227.874,256.869,Rate is stable
California,333.302,333.129,333.475,Rate is stable
San Francisco,205.993,205.102,206.887,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Justice - Controlled Substance Utilization Review and Evaluation System (CURES) Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
