Santa Clara  - by Zip Code 2021,,,,
Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents,,,,Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
94022,168.01,162.258,173.997,Rate is stable
94024,191.384,185.772,197.21,Rate is stable
94040,187.961,183.473,192.541,Rate is stable
94041,218.562,209.881,227.6,Rate is stable
94043,165.795,161.314,170.393,Rate is stable
94085,182.55,176.022,189.339,Rate is stable
94086,167.089,163.242,171.032,Rate is stable
94087,188.808,185.467,192.213,Rate is stable
94089,202.734,196.958,208.691,Rate is stable
94301,171.191,165.448,177.18,Rate is stable
94303,195.723,191.849,199.663,Rate is stable
94304,267.536,251.867,284.249,Rate is stable
94305,140.327,129.288,152.274,Rate is stable
94306,144.619,140.472,148.881,Rate is stable
94550,317.063,312.657,321.53,Rate is stable
95002,284.414,259.895,311.301,Rate is stable
95008,220.578,216.599,224.625,Rate is stable
95013,4.537,0.55,21.834,Rate is unstable interpret with caution
95014,121.059,118.391,123.784,Rate is stable
95020,280.793,276.762,284.872,Rate is stable
95023,302.14,297.561,306.779,Rate is stable
95030,207.196,199.058,215.744,Rate is stable
95032,411.23,403.925,418.725,Rate is stable
95033,251.681,241.636,262.2,Rate is stable
95035,138.686,136.076,141.341,Rate is stable
95037,282.311,277.94,286.741,Rate is stable
95046,335.871,321.624,350.854,Rate is stable
95050,222.756,218.075,227.532,Rate is stable
95051,165.862,162.572,169.216,Rate is stable
95053,37.38,9.99,104.14,Rate is unstable interpret with caution
95054,186.05,179.877,192.427,Rate is stable
95070,164.825,160.142,169.697,Rate is stable
95076,298.28,294.624,301.973,Rate is stable
95110,231.592,222.12,241.528,Rate is stable
95111,189.063,185.585,192.598,Rate is stable
95112,228.731,224.585,232.946,Rate is stable
95113,541.227,495.055,598.773,Rate is stable
95116,259.651,255.337,264.027,Rate is stable
95117,225.509,219.989,231.161,Rate is stable
95118,247.077,241.906,252.356,Rate is stable
95119,231.679,222.375,241.325,Rate is stable
95120,164.489,160.31,168.8,Rate is stable
95121,161.971,158.133,165.901,Rate is stable
95122,169.567,166.126,173.068,Rate is stable
95123,246.758,243.24,250.32,Rate is stable
95124,225.204,221.318,229.157,Rate is stable
95125,227.776,224.038,231.576,Rate is stable
95126,238.026,232.878,243.273,Rate is stable
95127,197.194,193.876,200.561,Rate is stable
95128,447.041,440.466,453.713,Rate is stable
95129,129.292,126.008,132.653,Rate is stable
95130,191.466,184.031,199.216,Rate is stable
95131,105.209,101.705,108.826,Rate is stable
95132,143.212,139.79,146.708,Rate is stable
95133,140.683,136.324,145.168,Rate is stable
95134,233.476,224.098,243.265,Rate is stable
95135,137.863,132.932,143.054,Rate is stable
95136,207.852,203.899,211.873,Rate is stable
95138,188.081,182,194.34,Rate is stable
95139,266.646,254.095,279.822,Rate is stable
95140,74.569,38.425,132.176,Rate is stable
95148,150.423,147.163,153.751,Rate is stable
California,321.714,321.546,321.882,Rate is stable
Santa Clara,193.745,193.164,194.327,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Justice - Controlled Substance Utilization Review and Evaluation System (CURES) Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
