El Dorado  - by Zip Code 2011,,,,
Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents,,,,Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
95614,952.309,917.191,988.745,Rate is stable
95619,1664.719,1618.621,1712.176,Rate is stable
95623,1316.024,1278.357,1354.805,Rate is stable
95629,678.017,608.679,756.74,Rate is stable
95633,1113.389,1070.509,1158.137,Rate is stable
95634,1578.323,1528.064,1630.145,Rate is stable
95635,1445.412,1344.805,1553.92,Rate is stable
95636,1398.644,1300.823,1502.96,Rate is stable
95651,1237.187,1047.608,1471.377,Rate is stable
95664,1686.746,1542.919,1845.116,Rate is stable
95667,1138.078,1126.849,1149.411,Rate is stable
95672,781.314,754.419,809.247,Rate is stable
95682,886.356,875.377,897.46,Rate is stable
95684,1596.126,1525.715,1669.679,Rate is stable
95709,1078.543,1046.24,1111.747,Rate is stable
95720,2263.665,1803.792,2858.666,Rate is stable
95721,0,,,Not applicable
95726,1435.211,1408.162,1462.825,Rate is stable
95735,764.099,519.894,1096.018,Rate is stable
95762,576.727,568.582,584.993,Rate is stable
96142,1497.464,1266.894,1766.205,Rate is stable
96150,804.583,794.144,815.156,Rate is stable
California,588.555,588.31,588.8,Rate is stable
El Dorado,948.9,944.388,953.432,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Justice - Controlled Substance Utilization Review and Evaluation System (CURES) Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
