Butte  - by Zip Code 2015,,,,
Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents,,,,Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
95901,1356.958,1342.963,1371.093,Rate is stable
95914,2266.047,2056.747,2497.508,Rate is stable
95916,2070.67,1978.291,2167.904,Rate is stable
95917,1200.2,1157.892,1243.956,Rate is stable
95926,1180.124,1167.852,1192.506,Rate is stable
95928,931.66,921.156,942.272,Rate is stable
95938,761.176,733.854,789.428,Rate is stable
95941,1665.459,1532.637,1808.467,Rate is stable
95942,913.058,849.822,981.211,Rate is stable
95948,1235.267,1213.15,1257.759,Rate is stable
95954,1580.705,1557.597,1604.131,Rate is stable
95965,1429.24,1412.447,1446.216,Rate is stable
95966,2046.163,2028.927,2063.531,Rate is stable
95968,3157.423,2993.188,3330.016,Rate is stable
95969,1367.687,1353.522,1382.004,Rate is stable
95973,896.145,886.215,906.17,Rate is stable
Butte,1285.305,1280.52,1290.102,Rate is stable
California,587.05,586.812,587.288,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Justice - Controlled Substance Utilization Review and Evaluation System (CURES) Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
