Marin  - by Zip Code 2014,,,,
Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents,,,,Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
94901,483.301,476.928,489.749,Rate is stable
94903,615.308,606.917,623.814,Rate is stable
94904,462.152,450.419,474.236,Rate is stable
94920,450.915,437.252,465.03,Rate is stable
94924,786.836,721.559,860.06,Rate is stable
94925,490.608,472.725,509.618,Rate is stable
94929,751.29,640.502,884.572,Rate is stable
94930,566.952,551.002,583.454,Rate is stable
94933,871.59,800.95,948.457,Rate is stable
94937,616.277,553.826,690.02,Rate is stable
94938,445.915,405.545,491.696,Rate is stable
94939,421.026,404.881,437.857,Rate is stable
94940,764.991,566.544,1034.653,Rate is stable
94941,446.31,438.718,454.051,Rate is stable
94945,554.02,543.503,564.73,Rate is stable
94946,664.326,536.354,822.044,Rate is stable
94947,659.645,649.905,669.527,Rate is stable
94949,592.971,581.851,604.295,Rate is stable
94952,709.048,700.532,717.665,Rate is stable
94956,1069.818,992.119,1155.641,Rate is stable
94960,482.785,471.362,494.525,Rate is stable
94963,912.909,773.92,1072.067,Rate is stable
94964,106.469,95.042,119.29,Rate is stable
94965,579.113,565.053,593.678,Rate is stable
94970,929.056,845.405,1025.006,Rate is stable
94971,536.672,465.605,620.571,Rate is stable
94973,465.771,421.125,519.818,Rate is stable
California,582.565,582.325,582.802,Rate is stable
Marin,528.888,526.222,531.57,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Justice - Controlled Substance Utilization Review and Evaluation System (CURES) Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
