San Francisco  - by Zip Code 2016,,,,
Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents,,,,Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
94102,614.283,606.058,622.724,Rate is stable
94103,535.684,527.128,544.469,Rate is stable
94104,927.246,833.642,1031.87,Rate is stable
94105,473.131,450.587,497.697,Rate is stable
94107,346.221,338.733,353.91,Rate is stable
94108,192.003,185.149,199.437,Rate is stable
94109,425.921,420.197,431.818,Rate is stable
94110,399.674,394.862,404.554,Rate is stable
94111,372.917,348.34,409.04,Rate is stable
94112,394.091,390.064,398.159,Rate is stable
94114,413.339,405.86,421.044,Rate is stable
94115,519.634,511.847,527.591,Rate is stable
94116,234.984,230.817,239.231,Rate is stable
94117,377.678,371.227,384.301,Rate is stable
94118,286.055,280.847,291.376,Rate is stable
94121,257.087,252.453,261.833,Rate is stable
94122,262.608,258.69,266.59,Rate is stable
94123,348.271,339.946,356.87,Rate is stable
94124,649.472,640.961,658.078,Rate is stable
94127,304.737,297.444,312.233,Rate is stable
94129,436.792,407.214,468.164,Rate is stable
94130,971.972,912.698,1039.939,Rate is stable
94131,338.729,332.182,345.427,Rate is stable
94132,290.66,284.524,296.946,Rate is stable
94133,256.087,250.267,262.073,Rate is stable
94134,321.135,315.962,326.384,Rate is stable
94158,439.291,412.466,469.244,Rate is stable
California,562.338,562.108,562.57,Rate is stable
San Francisco,355.245,354.038,356.452,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Justice - Controlled Substance Utilization Review and Evaluation System (CURES) Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
