San Diego  - by Zip Code 2022,,,,
Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents,,,,Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
91901,370.094,361.299,379.084,Rate is stable
91902,177.694,171.9,183.714,Rate is stable
91905,861.875,753.655,985.521,Rate is stable
91906,383.644,362.216,406.228,Rate is stable
91910,243.109,239.784,246.474,Rate is stable
91911,213.342,210.434,216.285,Rate is stable
91913,182.536,178.672,186.478,Rate is stable
91914,220.172,212.086,228.548,Rate is stable
91915,191.964,186.27,197.854,Rate is stable
91916,461.394,421.117,505.671,Rate is stable
91917,475.384,401.706,562.518,Rate is stable
91932,298.353,291.598,305.248,Rate is stable
91934,192.114,157.436,234.416,Rate is stable
91935,311.777,300.076,323.97,Rate is stable
91941,296.635,291.184,302.181,Rate is stable
91942,438.695,432.395,445.085,Rate is stable
91945,366.871,359.695,374.185,Rate is stable
91950,245.559,241.715,249.457,Rate is stable
91962,407.369,363.345,463.009,Rate is stable
91963,3754.554,2817.229,4907.922,Rate is stable
91977,286.618,282.597,290.69,Rate is stable
91978,304.082,293.941,314.52,Rate is stable
91980,0,,,Not applicable
92003,252.062,238.453,266.541,Rate is stable
92004,300.308,269.126,336.156,Rate is stable
92007,237.458,227.95,247.476,Rate is stable
92008,323.071,316.889,329.405,Rate is stable
92009,253.23,248.941,257.598,Rate is stable
92010,314.688,306.503,323.075,Rate is stable
92011,214.09,208.86,219.48,Rate is stable
92014,258.38,249.204,268.006,Rate is stable
92019,310.903,305.97,315.906,Rate is stable
92020,409.712,404.668,414.812,Rate is stable
92021,405.049,400.474,409.672,Rate is stable
92024,274.891,270.763,279.084,Rate is stable
92025,351.225,346.273,356.238,Rate is stable
92026,337.536,332.693,342.444,Rate is stable
92027,313.884,309.372,318.454,Rate is stable
92028,303.54,298.884,308.266,Rate is stable
92029,286.523,279.512,293.718,Rate is stable
92036,488.073,453.856,525.871,Rate is stable
92037,233.488,229.076,237.986,Rate is stable
92040,396.231,390.689,401.846,Rate is stable
92054,298.252,293.038,303.558,Rate is stable
92055,5.345,2.49,14.995,Rate may be unstable
92056,330.253,325.561,335.014,Rate is stable
92057,290.225,286.127,294.374,Rate is stable
92058,338.845,331.958,345.856,Rate is stable
92059,577.685,531.967,626.959,Rate is stable
92061,724.615,653.689,804.044,Rate is stable
92064,298.444,294.028,302.922,Rate is stable
92065,423.205,416.723,429.784,Rate is stable
92066,266.507,225.516,315.117,Rate is stable
92067,313.519,301.284,326.316,Rate is stable
92069,292.324,287.584,297.129,Rate is stable
92070,835.46,768.7,909.53,Rate is stable
92071,392.347,387.55,397.197,Rate is stable
92075,231.317,223.597,239.351,Rate is stable
92078,291.28,286.9,295.722,Rate is stable
92081,308.148,302.194,314.208,Rate is stable
92082,353.645,345.971,361.478,Rate is stable
92083,347.296,341.147,353.542,Rate is stable
92084,312.73,308.013,317.508,Rate is stable
92086,718.58,646.993,798.128,Rate is stable
92091,325.71,294.65,363.345,Rate is stable
92101,446.984,436.054,458.328,Rate is stable
92102,240.758,235.812,245.795,Rate is stable
92103,351.271,344.085,358.64,Rate is stable
92104,289.225,283.75,294.806,Rate is stable
92105,251.825,248.169,255.526,Rate is stable
92106,228.816,222.694,235.096,Rate is stable
92107,263.532,257.464,269.741,Rate is stable
92108,392.719,382.309,403.564,Rate is stable
92109,297.224,291.377,303.242,Rate is stable
92110,340.242,333.405,347.227,Rate is stable
92111,242.149,238.015,246.351,Rate is stable
92113,225.082,220.701,229.537,Rate is stable
92114,218.935,215.671,222.242,Rate is stable
92115,279.583,274.966,284.272,Rate is stable
92116,282.5,276.052,289.116,Rate is stable
92117,257.81,253.91,261.764,Rate is stable
92118,141.619,137.102,146.289,Rate is stable
92119,267.395,261.565,273.343,Rate is stable
92120,261.644,256.269,267.13,Rate is stable
92121,262.293,241.544,284.974,Rate is stable
92122,214.287,209.885,218.782,Rate is stable
92123,293.496,287.723,299.378,Rate is stable
92124,204.845,199.451,210.365,Rate is stable
92126,177.115,174.214,180.059,Rate is stable
92127,262.14,257.515,266.835,Rate is stable
92128,216.421,212.731,220.176,Rate is stable
92129,185.57,182.032,189.174,Rate is stable
92130,212.992,208.548,217.534,Rate is stable
92131,213.801,209.039,218.678,Rate is stable
92134,23.422,6.148,242.817,Rate is unstable interpret with caution
92135,53.512,19.064,140.579,Rate may be unstable
92139,212.733,208.151,217.405,Rate is stable
92140,4.224,0.233,20.726,Rate is unstable interpret with caution
92145,52.893,29.229,92.714,Rate is stable
92154,170.363,167.725,173.037,Rate is stable
92155,15.69,0.751,157.832,Rate is unstable interpret with caution
92173,225.154,219.601,230.833,Rate is stable
92536,602.561,573.393,633.708,Rate is stable
92561,444.73,406.92,487.231,Rate is stable
92590,397.701,378.171,418.189,Rate is stable
92592,314.912,311.233,318.63,Rate is stable
92672,309.733,304.241,315.325,Rate is stable
California,291.048,290.889,291.206,Rate is stable
San Diego,273.161,272.624,273.699,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Justice - Controlled Substance Utilization Review and Evaluation System (CURES) Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
