Riverside  - by Zip Code 2014,,,,
Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents,,,,Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
91752,542.835,533.975,551.844,Rate is stable
92028,520.418,514.139,526.766,Rate is stable
92059,1595.389,1501.262,1695.852,Rate is stable
92201,600.874,594.781,607.019,Rate is stable
92203,434.557,426.992,442.237,Rate is stable
92210,910.86,798.351,1047.815,Rate is stable
92211,587.231,575.078,599.669,Rate is stable
92220,915.77,904.86,926.8,Rate is stable
92223,705.825,698.374,713.34,Rate is stable
92225,710.156,699.15,721.318,Rate is stable
92230,1414.047,1352.013,1478.604,Rate is stable
92234,579.147,572.832,585.521,Rate is stable
92236,437.547,429.339,445.91,Rate is stable
92239,1208.088,1025.442,1427.153,Rate is stable
92240,940.928,930.435,951.523,Rate is stable
92241,480.831,465.82,496.309,Rate is stable
92253,517.176,510.028,524.416,Rate is stable
92254,373.223,357.821,389.317,Rate is stable
92260,654.128,645.776,662.585,Rate is stable
92262,857.674,847.306,868.17,Rate is stable
92264,610.436,599.052,622.075,Rate is stable
92270,595.236,579.06,611.967,Rate is stable
92274,413.931,402.994,425.221,Rate is stable
92276,582.511,564.048,601.559,Rate is stable
92282,1023.195,951.35,1103.065,Rate is stable
92320,841.524,821.649,861.975,Rate is stable
92324,722.663,715.062,730.335,Rate is stable
92337,433.626,425.818,441.605,Rate is stable
92373,812.662,803.255,822.169,Rate is stable
92399,922.246,914.14,930.415,Rate is stable
92501,731.295,718.636,744.177,Rate is stable
92503,604.517,599.11,609.968,Rate is stable
92504,672.887,666.071,679.764,Rate is stable
92505,646.142,638.51,653.852,Rate is stable
92506,609.882,602.967,616.867,Rate is stable
92507,572.578,565.082,580.162,Rate is stable
92508,496.062,488.293,503.963,Rate is stable
92509,571.465,565.757,577.225,Rate is stable
92518,1610.088,1494.028,1736.973,Rate is stable
92530,874.979,865.905,884.162,Rate is stable
92532,594.469,581.453,607.868,Rate is stable
92536,1375.257,1323.3,1429.151,Rate is stable
92539,1506.218,1450.074,1564.831,Rate is stable
92543,1312.471,1300.269,1324.779,Rate is stable
92544,1055.966,1046.682,1065.321,Rate is stable
92545,987.698,977.625,997.864,Rate is stable
92548,673.322,654.172,693.017,Rate is stable
92549,1313.214,1251.257,1379.966,Rate is stable
92551,528.766,518.395,539.479,Rate is stable
92553,651.373,644.713,658.101,Rate is stable
92555,545.088,537.003,553.304,Rate is stable
92557,608.795,601.363,616.322,Rate is stable
92561,914.98,798.446,1051.701,Rate is stable
92562,662.658,656.263,669.109,Rate is stable
92563,607.407,600.83,614.052,Rate is stable
92567,600.924,584.81,617.449,Rate is stable
92570,502.429,496.26,508.664,Rate is stable
92571,581.849,573.646,590.181,Rate is stable
92582,728.76,714.86,742.919,Rate is stable
92583,921.009,910.224,931.896,Rate is stable
92584,659.489,652.062,666.985,Rate is stable
92585,659.539,647.612,671.694,Rate is stable
92586,1118.074,1099.926,1136.554,Rate is stable
92587,717.659,704.841,730.691,Rate is stable
92590,624.27,597.902,651.766,Rate is stable
92591,613.752,605.772,621.827,Rate is stable
92592,505.488,500.393,510.632,Rate is stable
92595,762.204,752.32,772.203,Rate is stable
92596,596.131,585.144,607.339,Rate is stable
92860,560.264,551.58,569.075,Rate is stable
92879,535.535,528.53,542.626,Rate is stable
92880,414.288,408.923,419.728,Rate is stable
92881,431.872,424.539,439.325,Rate is stable
92882,510.315,504.659,516.034,Rate is stable
92883,465.527,457.941,473.229,Rate is stable
California,582.565,582.325,582.802,Rate is stable
Riverside,631.612,630.588,632.632,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Justice - Controlled Substance Utilization Review and Evaluation System (CURES) Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
