Merced  - by Zip Code 2016,,,,
Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents,,,,Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
93610,786.381,774.057,798.916,Rate is stable
93620,826.487,807.104,846.266,Rate is stable
93622,486.187,469.723,503.24,Rate is stable
93635,928.34,918.178,938.605,Rate is stable
95301,867.863,858.151,877.666,Rate is stable
95303,600.14,535.766,671.978,Rate is stable
95315,871.785,845.78,898.893,Rate is stable
95316,947.693,923.091,972.85,Rate is stable
95317,545.135,481.058,616.442,Rate is stable
95322,923.58,901.456,946.224,Rate is stable
95324,750.716,730.999,770.884,Rate is stable
95333,697.891,664.559,732.645,Rate is stable
95334,581.383,568.661,594.336,Rate is stable
95340,1196.586,1184.81,1208.462,Rate is stable
95341,584.701,575.099,594.449,Rate is stable
95348,734.58,724.589,744.688,Rate is stable
95360,977.945,956.318,1000.187,Rate is stable
95365,603.528,577.908,630.188,Rate is stable
95369,948.635,872.676,1030.99,Rate is stable
95374,924.397,873.981,977.582,Rate is stable
95380,1030.107,1020.046,1040.255,Rate is stable
95388,757.862,741.398,774.636,Rate is stable
California,562.338,562.108,562.57,Rate is stable
Merced,795.658,792.098,799.228,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Justice - Controlled Substance Utilization Review and Evaluation System (CURES) Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
