Mendocino  - by Zip Code 2017,,,,
Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents,,,,Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
95410,874.155,791.813,972.877,Rate is stable
95415,642.497,573.105,722.26,Rate is stable
95417,562.468,487.74,647.389,Rate is stable
95420,357.559,242.721,547.849,Rate is stable
95427,595.47,505.14,700.481,Rate is stable
95428,741.793,701.5,784.344,Rate is stable
95429,434.094,315.701,584.37,Rate is stable
95432,662.862,515.727,850.327,Rate is stable
95437,894.753,880.31,909.429,Rate is stable
95445,1252.242,1155.184,1362.554,Rate is stable
95449,763.073,709.608,820.768,Rate is stable
95454,1124.898,1075.899,1176.494,Rate is stable
95456,1406.217,1187.977,1658.867,Rate is stable
95459,705.167,634.475,785.751,Rate is stable
95460,565.836,534.394,599.714,Rate is stable
95466,781.316,701.77,873.582,Rate is stable
95468,1147.14,1075.204,1225.49,Rate is stable
95469,667.746,623.61,715.845,Rate is stable
95470,711.731,690.745,733.329,Rate is stable
95482,795.255,785.616,804.996,Rate is stable
95488,161.051,127.785,203.618,Rate is stable
95490,1294.326,1271.925,1317.149,Rate is stable
95494,788.51,649.671,952.388,Rate is stable
95585,671.845,523.492,886.268,Rate is stable
95587,110.829,88.166,138.103,Rate is stable
95589,762.645,671.673,885.222,Rate is stable
California,508.647,508.432,508.862,Rate is stable
Mendocino,806.362,800.625,812.14,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Justice - Controlled Substance Utilization Review and Evaluation System (CURES) Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
