Ventura  - by Zip Code 2013,,,,
Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents,,,,Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
90265,527.136,515.957,538.55,Rate is stable
91301,503.856,494.755,513.115,Rate is stable
91307,527.006,518.497,535.645,Rate is stable
91320,484.278,477.964,490.663,Rate is stable
91360,588.48,581.343,595.696,Rate is stable
91361,495.179,485.425,505.119,Rate is stable
91362,480.017,472.631,487.512,Rate is stable
91377,398.578,387.719,409.762,Rate is stable
93001,700.702,691.484,710.048,Rate is stable
93003,764.293,756.871,771.779,Rate is stable
93004,691.017,681.537,700.612,Rate is stable
93010,684.583,676.995,692.246,Rate is stable
93012,508.725,501.263,516.287,Rate is stable
93015,664.408,651.81,677.206,Rate is stable
93021,482.624,475.397,489.949,Rate is stable
93022,671.813,653.439,690.663,Rate is stable
93023,723.693,711.851,735.722,Rate is stable
93030,726.131,718.824,733.505,Rate is stable
93033,513.467,507.983,519.003,Rate is stable
93035,569.28,560.776,577.904,Rate is stable
93036,450.123,443.656,456.675,Rate is stable
93041,651.448,640.527,662.527,Rate is stable
93042,189.776,127.088,297.848,Rate is stable
93043,140.752,96.141,205.469,Rate is stable
93060,677.022,667.837,686.317,Rate is stable
93063,615.317,608.979,621.714,Rate is stable
93065,617.415,611.775,623.1,Rate is stable
93066,611.797,581.717,643.96,Rate is stable
93225,1282.421,1249.301,1316.373,Rate is stable
93243,2691.365,2450.715,2952.937,Rate is stable
93252,489.458,459.179,522.61,Rate is stable
California,573.982,573.745,574.22,Rate is stable
Ventura,606.257,604.608,607.915,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Justice - Controlled Substance Utilization Review and Evaluation System (CURES) Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.02.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/02/26., https://skylab.cdph.ca.gov/ODdash/,,
