Napa  - by Zip Code 2013,,,,
Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents,,,,Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
94503,640.06,628.774,651.523,Rate is stable
94508,412.943,391.346,435.838,Rate is stable
94515,521.134,504.802,537.974,Rate is stable
94558,750.147,743.806,756.538,Rate is stable
94559,649.719,640.523,659.028,Rate is stable
94567,734.71,648.672,836.564,Rate is stable
94574,441.849,427.744,456.411,Rate is stable
94576,1852.058,1534.056,2242.395,Rate is stable
94599,877.967,832.245,927.828,Rate is stable
95476,669.366,661.236,677.586,Rate is stable
California,573.982,573.745,574.22,Rate is stable
Napa,684.003,679.83,688.2,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Justice - Controlled Substance Utilization Review and Evaluation System (CURES) Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
