Merced  - by Zip Code 2019,,,,
Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents,,,,Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
93610,496.126,486.561,505.866,Rate is stable
93620,628.04,611.075,645.429,Rate is stable
93622,863.665,784.175,950.764,Rate is stable
93635,583.821,575.943,591.792,Rate is stable
95301,728.966,720.274,737.745,Rate is stable
95303,418.849,365.157,480.458,Rate is stable
95315,673.492,649.422,698.569,Rate is stable
95316,595.502,577.424,614.09,Rate is stable
95317,300.507,253.791,354.647,Rate is stable
95322,494.978,480.175,510.203,Rate is stable
95324,510.733,495.075,526.836,Rate is stable
95333,420.552,395.654,446.767,Rate is stable
95334,410.007,399.566,420.691,Rate is stable
95340,768.584,759.337,777.932,Rate is stable
95341,461.755,453.182,470.488,Rate is stable
95348,654.296,645.072,663.637,Rate is stable
95360,867.168,842.989,892.174,Rate is stable
95365,380.499,362.238,399.595,Rate is stable
95369,677.549,614.525,746.906,Rate is stable
95374,528.721,491.627,568.764,Rate is stable
95380,688.672,680.755,696.672,Rate is stable
95388,551.06,537.479,564.942,Rate is stable
California,400.571,400.379,400.762,Rate is stable
Merced,580.812,577.832,583.803,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Justice - Controlled Substance Utilization Review and Evaluation System (CURES) Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
