Monterey  - by Zip Code 2014,,,,
Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents,,,,Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
93426,610.401,568.702,655.046,Rate is stable
93450,926.617,763.266,1124.65,Rate is stable
93451,637.684,609.622,667.353,Rate is stable
93901,948.321,936.615,960.149,Rate is stable
93905,555.164,547.608,562.835,Rate is stable
93906,639.434,632.77,646.162,Rate is stable
93907,631.952,621.374,642.688,Rate is stable
93908,529.47,515.005,544.313,Rate is stable
93920,665.662,592.901,750.416,Rate is stable
93923,505.147,487.046,524.127,Rate is stable
93924,762.493,737.377,788.499,Rate is stable
93925,461.853,418.905,511.181,Rate is stable
93926,527.257,510.074,544.986,Rate is stable
93927,676.345,659.578,693.571,Rate is stable
93930,612.596,598.358,627.209,Rate is stable
93932,1085.285,956.192,1231.19,Rate is stable
93933,607.691,597.731,617.791,Rate is stable
93940,633.391,624.961,641.952,Rate is stable
93950,605.213,593.02,617.652,Rate is stable
93953,565.47,538.217,594.028,Rate is stable
93955,662.924,653.878,672.075,Rate is stable
93960,367.278,358.489,376.301,Rate is stable
95004,617.885,592.496,644.405,Rate is stable
95012,710.955,690.998,731.551,Rate is stable
95039,1240.759,1082.943,1424.053,Rate is stable
95076,635.631,630.063,641.24,Rate is stable
California,582.565,582.325,582.802,Rate is stable
Monterey,585.27,582.935,587.61,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Justice - Controlled Substance Utilization Review and Evaluation System (CURES) Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
