Orange  - by Zip Code 2015,,,,
Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents,,,,Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
90620,573.72,566.996,580.512,Rate is stable
90621,454.5,447.014,462.106,Rate is stable
90623,364.597,355.436,373.976,Rate is stable
90630,483.495,477.415,489.648,Rate is stable
90631,585.616,579.933,591.345,Rate is stable
90680,579.761,570.854,588.795,Rate is stable
90716,401.781,390.657,413.196,Rate is stable
90720,545.952,536.49,555.568,Rate is stable
90740,572.802,562.687,583.117,Rate is stable
90742,1007.432,924.96,1119.409,Rate is stable
90743,1223.111,1062.785,1405.858,Rate is stable
92530,943.788,934.32,953.365,Rate is stable
92602,352.243,342.679,362.153,Rate is stable
92603,299.098,290.829,307.612,Rate is stable
92604,409.1,401.896,416.423,Rate is stable
92606,319.998,311.894,328.338,Rate is stable
92610,464.037,447.921,480.963,Rate is stable
92612,362.369,355.257,369.643,Rate is stable
92614,359.893,352.46,367.481,Rate is stable
92617,162.533,150.429,176.147,Rate is stable
92618,358.917,350.917,367.111,Rate is stable
92620,340.404,334.908,345.981,Rate is stable
92624,777.758,755.065,801.32,Rate is stable
92625,431.255,419.09,443.806,Rate is stable
92626,576.268,569.542,583.062,Rate is stable
92627,605.996,599.494,612.565,Rate is stable
92629,554.177,545.555,562.934,Rate is stable
92630,605.124,599.084,611.214,Rate is stable
92637,1306.16,1202.111,1419.165,Rate is stable
92646,618.181,611.904,624.519,Rate is stable
92647,632.793,626.589,639.049,Rate is stable
92648,686.292,679.161,693.499,Rate is stable
92649,631.851,623.718,640.084,Rate is stable
92651,493.776,484.666,503.059,Rate is stable
92653,671.369,662.075,680.784,Rate is stable
92655,488.22,473.513,503.426,Rate is stable
92656,529.342,522.302,536.486,Rate is stable
92657,379.41,365.459,393.89,Rate is stable
92660,473.221,466.302,480.233,Rate is stable
92661,557.08,529.628,589.377,Rate is stable
92662,419.061,391.703,448.755,Rate is stable
92663,707.66,696.942,718.582,Rate is stable
92672,626.94,618.985,634.99,Rate is stable
92673,511.348,502.947,519.888,Rate is stable
92675,537.824,530.373,545.377,Rate is stable
92676,793.81,739.716,853.844,Rate is stable
92677,502.298,496.923,507.727,Rate is stable
92679,471.117,462.831,479.545,Rate is stable
92683,425.407,421.394,429.457,Rate is stable
92688,545.423,537.76,553.194,Rate is stable
92691,590.991,584.52,597.527,Rate is stable
92692,481.692,475.538,487.919,Rate is stable
92694,604.856,587.877,622.434,Rate is stable
92701,408.419,401.735,415.211,Rate is stable
92703,340.256,335.563,345.006,Rate is stable
92704,376.92,372.397,381.491,Rate is stable
92705,511.762,505.496,518.099,Rate is stable
92706,555.435,547.014,563.975,Rate is stable
92707,412.613,406.79,418.518,Rate is stable
92708,537.129,531.46,542.853,Rate is stable
92780,428.315,423.02,433.664,Rate is stable
92782,435.578,425.488,445.985,Rate is stable
92801,561.178,555.049,567.365,Rate is stable
92802,531.686,524.579,538.874,Rate is stable
92804,610.569,605.31,615.866,Rate is stable
92805,490.278,484.14,496.497,Rate is stable
92806,530.419,522.997,537.93,Rate is stable
92807,556.404,548.721,564.192,Rate is stable
92808,482.971,472.873,493.278,Rate is stable
92821,513.742,506.664,520.906,Rate is stable
92823,536.055,508.703,564.751,Rate is stable
92831,524.384,516.471,532.401,Rate is stable
92832,591.197,581.415,601.119,Rate is stable
92833,441.046,435.395,446.758,Rate is stable
92835,695.638,685.504,705.923,Rate is stable
92840,486.337,480.544,492.191,Rate is stable
92841,463.427,456.336,470.616,Rate is stable
92843,450.321,444.146,456.567,Rate is stable
92844,352.619,345.092,360.286,Rate is stable
92845,602.865,591.589,614.331,Rate is stable
92861,395.325,377.885,413.815,Rate is stable
92865,529.931,520.026,540.006,Rate is stable
92866,588.61,575.889,601.597,Rate is stable
92867,504.061,497.319,510.877,Rate is stable
92868,728.992,717.909,740.231,Rate is stable
92869,574.731,567.143,582.406,Rate is stable
92870,477.412,471.689,483.193,Rate is stable
92886,533.688,527.355,540.09,Rate is stable
92887,447.631,437.922,457.544,Rate is stable
California,587.05,586.812,587.288,Rate is stable
Orange,491.81,491.058,492.568,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Justice - Controlled Substance Utilization Review and Evaluation System (CURES) Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
