Los Angeles  - by Zip Code 2020,,,,
Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents,,,,Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
90001,222.992,218.504,227.568,Rate is stable
90002,340.039,334.09,346.092,Rate is stable
90003,302.735,297.968,307.582,Rate is stable
90004,153.299,150.138,156.519,Rate is stable
90005,129.371,125.892,132.939,Rate is stable
90006,160.269,156.978,163.62,Rate is stable
90007,198.107,192.782,203.559,Rate is stable
90008,371.307,364.863,377.875,Rate is stable
90010,248.832,229.787,272.204,Rate is stable
90011,184.941,181.856,188.075,Rate is stable
90012,140.971,136.523,145.588,Rate is stable
90013,615.344,592.409,641.691,Rate is stable
90014,1213.54,1130.051,1304.217,Rate is stable
90015,233.908,226.535,241.493,Rate is stable
90016,277.784,273.179,282.46,Rate is stable
90017,187.071,181.304,193.009,Rate is stable
90018,257.846,253.587,262.168,Rate is stable
90019,226.365,222.823,229.967,Rate is stable
90020,141.209,137.318,145.2,Rate is stable
90021,496.443,466.598,528.159,Rate is stable
90022,186.822,183.445,190.253,Rate is stable
90023,187.538,183.282,191.878,Rate is stable
90024,227.1,221.576,232.783,Rate is stable
90025,235.614,230.833,240.51,Rate is stable
90026,162.883,159.759,166.062,Rate is stable
90027,307.585,302.519,312.769,Rate is stable
90028,357.066,348.524,365.834,Rate is stable
90029,217.97,213.236,222.807,Rate is stable
90031,177.387,173.327,181.526,Rate is stable
90032,205.043,200.998,209.158,Rate is stable
90033,188.758,184.769,192.818,Rate is stable
90034,252.717,248.028,257.495,Rate is stable
90035,298.64,292.253,305.156,Rate is stable
90036,304.269,298.225,310.433,Rate is stable
90037,243.583,239.546,247.677,Rate is stable
90038,244.785,238.41,251.314,Rate is stable
90039,208.908,203.879,214.068,Rate is stable
90040,225.616,217.42,234.071,Rate is stable
90041,211.931,206.796,217.185,Rate is stable
90042,186.159,182.807,189.567,Rate is stable
90043,311.742,306.954,316.599,Rate is stable
90044,342.847,338.979,346.753,Rate is stable
90045,253.219,248.354,258.179,Rate is stable
90046,345.748,339.778,351.871,Rate is stable
90047,344.155,339.461,348.908,Rate is stable
90048,372.665,363.967,381.733,Rate is stable
90049,235.461,230.768,240.246,Rate is stable
90056,254.969,243.491,267.119,Rate is stable
90057,179.021,175.146,182.967,Rate is stable
90058,704.53,619.819,802.96,Rate is stable
90059,337.439,331.12,343.881,Rate is stable
90061,357.369,350.006,364.87,Rate is stable
90062,269.951,264.588,275.407,Rate is stable
90063,180.825,176.993,184.734,Rate is stable
90064,228.363,222.975,233.888,Rate is stable
90065,177.838,174.109,181.641,Rate is stable
90066,206.118,202.609,209.694,Rate is stable
90067,980.54,877.883,1104.012,Rate is stable
90068,274.233,266.363,282.465,Rate is stable
90069,415.194,404.512,426.356,Rate is stable
90071,599.861,396.388,894.556,Rate is stable
90073,124.946,86.368,184.878,Rate is stable
90077,239.184,228.539,250.501,Rate is stable
90089,503.31,253.27,920.897,Rate is stable
90094,307.093,293.29,321.608,Rate is stable
90095,0,,,Not applicable
90201,167.79,164.995,170.629,Rate is stable
90210,323.73,315.573,332.109,Rate is stable
90211,326.194,313.929,339.007,Rate is stable
90212,266.74,258.281,275.468,Rate is stable
90220,334.685,329.586,339.854,Rate is stable
90221,278.292,273.418,283.244,Rate is stable
90222,337.245,330.14,344.495,Rate is stable
90230,212.761,208.113,217.514,Rate is stable
90232,229.737,222.032,237.73,Rate is stable
90240,255.391,249.027,261.915,Rate is stable
90241,273.034,268.212,277.93,Rate is stable
90242,294.514,289.063,300.061,Rate is stable
90245,269.501,261.404,277.853,Rate is stable
90247,241.598,237.453,245.805,Rate is stable
90248,229.979,221.794,238.456,Rate is stable
90249,298.465,292.258,304.797,Rate is stable
90250,282.204,278.695,285.752,Rate is stable
90254,271.438,263.825,279.299,Rate is stable
90255,162.089,159.05,165.178,Rate is stable
90260,265.502,260.036,271.068,Rate is stable
90262,233.502,229.368,237.707,Rate is stable
90263,21.16,9.676,40.168,Rate may be unstable
90265,305.77,297.475,314.346,Rate is stable
90266,236.741,231.376,242.264,Rate is stable
90270,152.042,146.871,157.388,Rate is stable
90272,237.187,230.326,244.276,Rate is stable
90274,222.535,216.117,229.192,Rate is stable
90275,202.289,197.927,206.758,Rate is stable
90277,295.648,290.196,301.227,Rate is stable
90278,276.076,271.039,281.215,Rate is stable
90280,192.062,189.07,195.095,Rate is stable
90290,358.472,334.194,385.192,Rate is stable
90291,240.623,234.476,246.955,Rate is stable
90292,347.104,338.544,356.065,Rate is stable
90293,325.609,313.935,337.799,Rate is stable
90301,279.098,273.818,284.469,Rate is stable
90302,298.726,292.085,305.53,Rate is stable
