San Luis Obispo  - by Zip Code 2021,,,,
Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents,,,,Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
93252,184.379,169.596,200.4,Rate is stable
93401,353.059,346.346,359.901,Rate is stable
93402,307.06,298.999,315.344,Rate is stable
93405,209.714,203.047,216.61,Rate is stable
93420,323.842,317.806,330.007,Rate is stable
93422,411.758,404.868,418.766,Rate is stable
93426,245.899,221.397,277.915,Rate is stable
93428,377.809,358.371,398.53,Rate is stable
93430,385.641,357.141,417.236,Rate is stable
93432,837.836,731.368,958.833,Rate is stable
93433,378.892,368.448,389.619,Rate is stable
93442,419.294,407.178,431.815,Rate is stable
93444,441.229,432.431,450.201,Rate is stable
93445,344.554,331.468,358.14,Rate is stable
93446,347.887,342.712,353.135,Rate is stable
93449,507.515,484.408,531.615,Rate is stable
93451,368.439,349.821,388.278,Rate is stable
93452,222.323,165.154,298.666,Rate is stable
93453,751.678,689.807,827.673,Rate is stable
93454,520.905,513.729,528.166,Rate is stable
93461,369.648,335.798,409.557,Rate is stable
93465,389.529,377.522,402.002,Rate is stable
California,321.714,321.546,321.882,Rate is stable
San Luis Obispo,359.395,357.214,361.589,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Justice - Controlled Substance Utilization Review and Evaluation System (CURES) Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
