Amador  - by Zip Code 2021,,,,
Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents,,,,Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
95629,546.456,483.334,618.673,Rate is stable
95640,489.998,476.194,504.247,Rate is stable
95642,780.225,756.232,805.055,Rate is stable
95665,927.76,880.048,980.51,Rate is stable
95666,647.832,624.788,672.184,Rate is stable
95669,313.124,296.095,332.133,Rate is stable
95685,543.386,518.203,569.929,Rate is stable
95689,492.046,454.07,535.234,Rate is stable
Amador,550.928,543.726,558.227,Rate is stable
California,321.714,321.546,321.882,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Justice - Controlled Substance Utilization Review and Evaluation System (CURES) Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
