Alameda  - by Zip Code 2013,,,,
Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents,,,,Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
94501,550.122,544.615,555.684,Rate is stable
94502,316.541,307.369,325.962,Rate is stable
94514,1864.871,1783.563,1949.857,Rate is stable
94536,461.198,456.341,466.1,Rate is stable
94538,463.448,458.121,468.831,Rate is stable
94539,237.112,232.805,241.491,Rate is stable
94541,703.01,696.485,709.593,Rate is stable
94542,461.062,448.837,473.647,Rate is stable
94544,593.245,587.698,598.837,Rate is stable
94545,606.681,598.38,615.083,Rate is stable
94546,692.494,684.851,700.214,Rate is stable
94550,719.911,712.646,727.24,Rate is stable
94551,566.912,559.433,574.493,Rate is stable
94552,323.008,314.019,332.263,Rate is stable
94555,325.688,319.49,332.006,Rate is stable
94560,477.517,471.28,483.825,Rate is stable
94566,530.568,523.595,537.63,Rate is stable
94568,471.324,465.044,477.696,Rate is stable
94577,515.386,509.216,521.626,Rate is stable
94578,760.44,751.421,769.568,Rate is stable
94579,491.626,482.728,500.681,Rate is stable
94580,592.799,583.947,601.773,Rate is stable
94586,728.599,667.984,796.271,Rate is stable
94587,395.693,391.237,400.193,Rate is stable
94588,462.118,454.686,469.667,Rate is stable
94601,640.903,633.251,648.645,Rate is stable
94602,520.007,512.154,527.975,Rate is stable
94603,819.838,809.209,830.602,Rate is stable
94605,724.067,716.289,731.917,Rate is stable
94606,502.565,495.427,509.795,Rate is stable
94607,717.56,707.066,728.204,Rate is stable
94608,681.142,671.428,691.02,Rate is stable
94609,724.741,712.954,736.776,Rate is stable
94610,388.73,381.927,395.68,Rate is stable
94611,424.318,417.976,430.766,Rate is stable
94612,649.31,637.111,661.957,Rate is stable
94613,277.298,142.523,494.45,Rate is stable
94618,334.635,325.932,343.588,Rate is stable
94619,586.365,576.935,595.937,Rate is stable
94621,942.493,930.035,955.125,Rate is stable
94702,553.034,542.168,564.122,Rate is stable
94703,473.215,463.821,482.783,Rate is stable
94704,495.893,480.763,511.8,Rate is stable
94705,415.959,406.011,426.216,Rate is stable
94706,353.674,345.012,362.538,Rate is stable
94707,327.445,317.254,337.971,Rate is stable
94708,259.02,249.635,268.751,Rate is stable
94709,368.035,355.714,381.119,Rate is stable
94710,700.706,678.338,724.085,Rate is stable
94720,59.308,35.462,101.262,Rate is stable
95391,461.147,445.177,478.625,Rate is stable
Alameda,536.743,535.622,537.862,Rate is stable
California,573.982,573.745,574.22,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Justice - Controlled Substance Utilization Review and Evaluation System (CURES) Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
