Stanislaus  - by Zip Code 2015,,,,
Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents,,,,Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
95230,1199.615,1024.629,1403.837,Rate is stable
95307,1151.557,1140.743,1162.457,Rate is stable
95313,1567.126,1460.575,1681.343,Rate is stable
95316,982.077,956.942,1007.767,Rate is stable
95322,911.248,889.368,933.645,Rate is stable
95323,1013.269,954.816,1075.075,Rate is stable
95326,1003.569,982.232,1025.291,Rate is stable
95329,828.264,793.274,864.819,Rate is stable
95350,1460.393,1450.131,1470.72,Rate is stable
95351,1072.16,1062.168,1082.237,Rate is stable
95354,1301.107,1286.445,1315.93,Rate is stable
95355,1068.221,1059.968,1076.528,Rate is stable
95356,944.201,933.445,955.067,Rate is stable
95357,984.349,965.835,1003.187,Rate is stable
95358,845.795,834.777,856.948,Rate is stable
95360,985.707,964.467,1007.551,Rate is stable
95361,1087.558,1076.359,1098.863,Rate is stable
95363,866.047,853.567,878.698,Rate is stable
95367,983.419,970.227,996.766,Rate is stable
95368,1138.278,1101.84,1176.488,Rate is stable
95380,1058.626,1048.42,1068.917,Rate is stable
95382,766.193,757.358,775.117,Rate is stable
95385,736.185,631.612,855.295,Rate is stable
95386,1255.121,1227.369,1283.778,Rate is stable
California,587.05,586.812,587.288,Rate is stable
Stanislaus,1039.63,1036.862,1042.4,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Justice - Controlled Substance Utilization Review and Evaluation System (CURES) Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
