Sacramento  - by Zip Code 2021,,,,
Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents,,,,Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
94571,672.016,643.998,701.457,Rate is stable
95608,471.232,466.143,476.378,Rate is stable
95610,531.382,524.855,537.984,Rate is stable
95615,442.645,342.565,572.127,Rate is stable
95621,536.455,529.837,543.152,Rate is stable
95624,382.818,378.219,387.466,Rate is stable
95626,479.994,462.832,497.784,Rate is stable
95628,469.839,463.664,476.094,Rate is stable
95630,314.416,310.743,318.128,Rate is stable
95632,456.953,450.036,463.96,Rate is stable
95638,512.466,477.621,553.228,Rate is stable
95641,1212.476,1137.466,1294.998,Rate is stable
95652,385.38,333.231,446.292,Rate is stable
95655,475.618,451.293,501.799,Rate is stable
95660,447.605,440.491,454.824,Rate is stable
95662,509.115,501.861,516.464,Rate is stable
95670,426.891,421.684,432.156,Rate is stable
95673,488.044,477.518,498.783,Rate is stable
95678,441.068,434.882,447.33,Rate is stable
95683,490.19,468.604,512.984,Rate is stable
95690,404.683,370.669,442.923,Rate is stable
95693,399.437,384.584,414.975,Rate is stable
95742,429.095,416.138,442.48,Rate is stable
95757,272.747,268.216,277.341,Rate is stable
95758,334.463,330.236,338.736,Rate is stable
95811,1025.189,978.658,1074.417,Rate is stable
95814,474.241,460.656,488.737,Rate is stable
95815,714.575,701.622,727.779,Rate is stable
95816,562.385,547.871,577.38,Rate is stable
95817,467.423,454.739,480.46,Rate is stable
95818,292.067,285.07,299.259,Rate is stable
95819,286.085,278.604,293.752,Rate is stable
95820,400.046,393.528,406.658,Rate is stable
95821,428.107,421.447,434.864,Rate is stable
95822,405.548,400.037,411.126,Rate is stable
95823,459.062,454.196,463.975,Rate is stable
95824,369.101,362.008,376.314,Rate is stable
95825,494.116,486.777,501.557,Rate is stable
95826,399.29,392.942,405.727,Rate is stable
95827,474.702,465.574,483.982,Rate is stable
95828,361.607,356.941,366.325,Rate is stable
95829,375.993,368.793,383.338,Rate is stable
95830,836.796,635.795,1110.934,Rate is stable
95831,300.242,295.295,305.269,Rate is stable
95832,483.026,455.925,512.225,Rate is stable
95833,461.004,453.632,468.491,Rate is stable
95834,465.235,456.849,473.769,Rate is stable
95835,318.799,313.302,324.401,Rate is stable
95837,401.31,289.874,567.596,Rate is stable
95838,463.821,456.882,470.85,Rate is stable
95841,626.684,615.678,637.876,Rate is stable
95842,520.018,512.102,528.042,Rate is stable
95843,382.225,376.34,388.21,Rate is stable
95864,316.235,309.653,322.955,Rate is stable
California,321.714,321.546,321.882,Rate is stable
Sacramento,419.533,418.547,420.521,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Justice - Controlled Substance Utilization Review and Evaluation System (CURES) Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
