Nevada  - by Zip Code 2022,,,,
Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents,,,,Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
95602,471.174,461.347,481.3,Rate is stable
95724,0,,,Not applicable
95728,160.104,118.721,213.368,Rate is stable
95945,473.419,465.486,481.496,Rate is stable
95946,545.452,528.276,563.348,Rate is stable
95949,416.503,407.684,425.513,Rate is stable
95959,351.446,342.612,360.512,Rate is stable
95960,1692.27,1514.485,1887.555,Rate is stable
95975,435.781,401.21,473.404,Rate is stable
95977,757.17,668.324,857.299,Rate is stable
96111,111.921,62.323,194.226,Rate is stable
96161,213.106,206.071,220.425,Rate is stable
California,291.048,290.889,291.206,Rate is stable
Nevada,409.08,405.172,413.025,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Justice - Controlled Substance Utilization Review and Evaluation System (CURES) Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
