Mariposa  - by Zip Code 2016,,,,
Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents,,,,Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
93601,1549.016,1442.465,1663.739,Rate is stable
93623,288.513,188.222,425.325,Rate is stable
93653,1015.58,883.716,1170.966,Rate is stable
95306,1315.745,1170.268,1479.738,Rate is stable
95311,2361.885,2213.466,2522.06,Rate is stable
95318,535.083,428.427,662.557,Rate is stable
95321,937.649,899.401,978.046,Rate is stable
95325,102.107,72.414,142.645,Rate is stable
95329,902.293,864.824,941.362,Rate is stable
95338,948.501,929.126,968.298,Rate is stable
95345,2736.772,2087.819,3555.685,Rate is stable
95369,948.635,872.676,1030.99,Rate is stable
95389,388.559,325.031,470.072,Rate is stable
California,562.338,562.108,562.57,Rate is stable
Mariposa,827.228,813.582,841.095,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Justice - Controlled Substance Utilization Review and Evaluation System (CURES) Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
