San Diego  - by Zip Code 2020,,,,
Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents,,,,Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
91901,395.346,385.901,405.04,Rate is stable
91902,196.457,190.562,202.543,Rate is stable
91905,1194.065,1064.584,1345.501,Rate is stable
91906,546.882,517.869,577.606,Rate is stable
91910,273.6,270.069,277.17,Rate is stable
91911,250.017,246.76,253.31,Rate is stable
91913,199.953,195.735,204.253,Rate is stable
91914,204.5,197.138,212.112,Rate is stable
91915,206.778,200.195,213.684,Rate is stable
91916,423.394,387.189,462.816,Rate is stable
91917,440.306,383.842,507.733,Rate is stable
91932,323.212,316.235,330.331,Rate is stable
91934,573.069,500.743,654.84,Rate is stable
91935,360.038,347.253,373.334,Rate is stable
91941,333.697,327.789,339.708,Rate is stable
91942,523.303,516.437,530.259,Rate is stable
91945,456.879,448.814,465.073,Rate is stable
91950,256.202,252.272,260.186,Rate is stable
91962,343.593,319.81,370.7,Rate is stable
91963,372.316,317.872,435.068,Rate is stable
91977,315.805,311.545,320.116,Rate is stable
91978,288.395,278.243,298.875,Rate is stable
91980,0,,,Not applicable
92003,267.058,253.308,281.61,Rate is stable
92004,360.653,332.404,392.767,Rate is stable
92007,270.737,260.646,281.27,Rate is stable
92008,361.915,355.306,368.647,Rate is stable
92009,287.585,282.806,292.454,Rate is stable
92010,309.223,301.022,317.644,Rate is stable
92011,232.49,226.668,238.486,Rate is stable
92014,239.374,230.502,248.748,Rate is stable
92019,354.781,349.392,360.243,Rate is stable
92020,470.494,465.108,475.935,Rate is stable
92021,474.92,469.835,480.053,Rate is stable
92024,298.562,294.181,303.017,Rate is stable
92025,419.023,413.421,424.688,Rate is stable
92026,389.017,383.778,394.319,Rate is stable
92027,374.232,369.136,379.388,Rate is stable
92028,340.861,335.867,345.924,Rate is stable
92029,332.241,324.612,340.051,Rate is stable
92036,688.176,648.428,731.225,Rate is stable
92037,266.643,261.852,271.519,Rate is stable
92040,462.776,456.709,468.915,Rate is stable
92054,384.736,378.69,390.869,Rate is stable
92055,2.716,0.823,13.067,Rate may be unstable
92056,381.217,376.096,386.407,Rate is stable
92057,299.79,295.606,304.025,Rate is stable
92058,303.345,296.907,309.904,Rate is stable
92059,668.595,617.217,723.692,Rate is stable
92061,820.206,745.355,903.423,Rate is stable
92064,350.326,345.5,355.215,Rate is stable
92065,469.067,462.421,475.799,Rate is stable
92066,324.901,274.674,391.442,Rate is stable
92067,373.518,359.817,387.781,Rate is stable
92069,317.702,312.814,322.655,Rate is stable
92070,1035.261,943.497,1137.469,Rate is stable
92071,449.903,444.663,455.198,Rate is stable
92075,241.868,234.008,250,Rate is stable
92078,299.622,295.025,304.283,Rate is stable
92081,338.205,331.76,344.76,Rate is stable
92082,442.706,433.64,451.948,Rate is stable
92083,464.131,456.549,471.826,Rate is stable
92084,333.985,329.094,338.938,Rate is stable
92086,489.363,441.886,542.339,Rate is stable
92091,416.784,336.138,521.183,Rate is stable
92101,488.651,477.417,500.29,Rate is stable
92102,277.112,271.787,282.528,Rate is stable
92103,407.618,400.428,414.993,Rate is stable
92104,332.547,326.59,338.614,Rate is stable
92105,314.941,310.645,319.29,Rate is stable
92106,273.851,267.024,280.833,Rate is stable
92107,279.496,273.314,285.834,Rate is stable
92108,378.903,368.497,389.626,Rate is stable
92109,319.525,313.419,325.77,Rate is stable
92110,359.923,352.79,367.188,Rate is stable
92111,275.363,270.894,279.896,Rate is stable
92113,251.805,247.044,256.649,Rate is stable
92114,264.182,260.453,267.956,Rate is stable
92115,315.428,310.523,320.402,Rate is stable
92116,266.043,260.187,272.051,Rate is stable
92117,290.927,286.632,295.283,Rate is stable
92118,164.35,159.348,169.497,Rate is stable
92119,293.89,287.676,300.242,Rate is stable
92120,293.299,287.557,299.156,Rate is stable
92121,313.958,287.954,342.472,Rate is stable
92122,233.624,228.768,238.591,Rate is stable
92123,354.155,347.361,361.071,Rate is stable
92124,209.58,204.047,215.241,Rate is stable
92126,186.83,183.802,189.903,Rate is stable
92127,293.338,288.237,298.528,Rate is stable
92128,240.251,236.36,244.213,Rate is stable
92129,192.217,188.478,196.03,Rate is stable
92130,241.082,235.545,246.762,Rate is stable
92131,219.641,214.69,224.707,Rate is stable
92134,12.547,3.191,239.336,Rate is unstable interpret with caution
92135,63.875,2.447,334.426,Rate is unstable interpret with caution
92139,232.922,228.013,237.923,Rate is stable
92140,7.403,1.361,23.592,Rate is unstable interpret with caution
92145,19.127,13.55,32.318,Rate is stable
92154,196.463,193.536,199.426,Rate is stable
92155,65.033,1.646,362.338,Rate is unstable interpret with caution
92173,229.285,223.625,235.071,Rate is stable
92536,724.487,687.841,763.619,Rate is stable
92561,791.361,652.55,978.749,Rate is stable
92590,358.851,342.072,376.43,Rate is stable
92592,339.342,335.363,343.363,Rate is stable
92672,382.74,376.35,389.229,Rate is stable
California,333.302,333.129,333.475,Rate is stable
San Diego,303.498,302.927,304.071,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Justice - Controlled Substance Utilization Review and Evaluation System (CURES) Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
