San Diego  - by Zip Code 2017,,,,
Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents,,,,Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
91901,651.417,639.585,663.451,Rate is stable
91902,345.779,337.775,353.972,Rate is stable
91905,1370.063,1289.746,1455.555,Rate is stable
91906,949.57,907.403,994.015,Rate is stable
91910,445.926,441.285,450.61,Rate is stable
91911,432.362,427.89,436.874,Rate is stable
91913,305.603,300.148,311.147,Rate is stable
91914,311.396,302.191,320.896,Rate is stable
91915,330.187,321.334,339.334,Rate is stable
91916,1171.11,1078.156,1271.941,Rate is stable
91917,876.707,740.895,1042.176,Rate is stable
91932,563.544,554.168,573.055,Rate is stable
91934,456.497,403.835,518.512,Rate is stable
91935,634.683,616.316,653.698,Rate is stable
91941,562.969,555.154,570.883,Rate is stable
91942,698.033,689.83,706.328,Rate is stable
91945,766.044,755.579,776.637,Rate is stable
91950,475.872,470.181,481.623,Rate is stable
91962,883.438,833.707,935.808,Rate is stable
91963,659.561,585.372,742.773,Rate is stable
91977,600.055,593.822,606.345,Rate is stable
91978,561.317,545.133,577.936,Rate is stable
91980,119.986,86.089,164.718,Rate is stable
92003,470.062,449.904,491.134,Rate is stable
92004,829.13,792.382,868.042,Rate is stable
92007,400.054,388.635,411.807,Rate is stable
92008,634.799,625.746,643.982,Rate is stable
92009,452.853,446.692,459.099,Rate is stable
92010,464.415,453.835,475.244,Rate is stable
92011,363.672,356.453,371.037,Rate is stable
92014,363.658,353.156,374.541,Rate is stable
92019,557.363,550.474,564.329,Rate is stable
92020,818.009,810.684,825.392,Rate is stable
92021,782.602,775.909,789.344,Rate is stable
92024,482.983,477.129,488.904,Rate is stable
92025,649.76,642.436,657.156,Rate is stable
92026,566.368,559.973,572.831,Rate is stable
92027,583.731,577.117,590.414,Rate is stable
92028,498.297,492.248,504.414,Rate is stable
92029,493.937,484.439,503.606,Rate is stable
92036,820.768,783.909,859.321,Rate is stable
92037,402.585,396.505,408.758,Rate is stable
92040,844.004,835.091,853.013,Rate is stable
92054,616.891,609.182,624.683,Rate is stable
92055,21.249,13.131,33.136,Rate is stable
92056,571.518,565.373,577.725,Rate is stable
92057,486.645,481.046,492.299,Rate is stable
92058,503.441,494.418,512.611,Rate is stable
92059,1633.359,1535.896,1737.285,Rate is stable
92061,1481.892,1408.41,1559.275,Rate is stable
92064,543.944,537.599,550.353,Rate is stable
92065,676.463,668.02,685,Rate is stable
92066,1005.856,882.167,1156.218,Rate is stable
92067,623.466,601.781,646.142,Rate is stable
92069,571.366,564.18,578.637,Rate is stable
92070,1189.211,1105.012,1279.629,Rate is stable
92071,716.167,709.276,723.116,Rate is stable
92075,368.53,358.469,378.894,Rate is stable
92078,467.587,461.554,473.687,Rate is stable
92081,497.205,489.045,505.487,Rate is stable
92082,652.376,640.967,663.972,Rate is stable
92083,720.365,710.722,730.127,Rate is stable
92084,551.632,545.13,558.202,Rate is stable
92086,520.172,482.787,562.873,Rate is stable
92091,387.811,348.121,433.217,Rate is stable
92101,587.194,578.154,596.73,Rate is stable
92102,489.315,481.674,497.072,Rate is stable
92103,587.023,578.926,595.324,Rate is stable
92104,496.331,488.927,503.858,Rate is stable
92105,551.22,545.038,557.466,Rate is stable
92106,424.778,415.389,434.357,Rate is stable
92107,480.132,471.643,488.774,Rate is stable
92108,483.869,472.74,495.338,Rate is stable
92109,425.034,418.395,431.798,Rate is stable
92110,609.088,599.748,618.577,Rate is stable
92111,472.011,466.007,478.081,Rate is stable
92113,445.048,438.432,451.752,Rate is stable
92114,444.96,439.978,449.99,Rate is stable
92115,515.831,509.24,522.511,Rate is stable
92116,449.026,441.227,456.981,Rate is stable
92117,465.139,459.65,470.692,Rate is stable
92118,270.099,263.439,276.913,Rate is stable
92119,465.607,457.343,474.017,Rate is stable
92120,470.783,463.118,478.583,Rate is stable
92121,565.781,511.089,627.634,Rate is stable
92122,365.429,359.405,371.563,Rate is stable
92123,560.874,552.012,569.873,Rate is stable
92124,381.69,373.655,389.911,Rate is stable
92126,310.977,306.914,315.091,Rate is stable
92127,492.021,484.789,499.348,Rate is stable
92128,390.25,385.071,395.497,Rate is stable
92129,316.362,311.403,321.401,Rate is stable
92130,362.282,355.61,369.104,Rate is stable
92131,295.47,289.639,301.409,Rate is stable
92134,17.395,6.113,47.072,Rate may be unstable
92135,10.724,0.293,101.924,Rate is unstable interpret with caution
92139,405.598,398.857,412.439,Rate is stable
92140,94.266,41.368,184.119,Rate may be unstable
92145,97.089,67.758,136.378,Rate is stable
92154,332.866,328.909,336.863,Rate is stable
92155,5.013,1.411,19.884,Rate may be unstable
92173,390.34,382.931,397.871,Rate is stable
92536,1149.662,1104.806,1196.352,Rate is stable
92561,585.378,508.491,680.902,Rate is stable
92590,596.213,571.951,621.541,Rate is stable
92592,522.58,517.366,527.842,Rate is stable
92672,541.295,533.932,548.751,Rate is stable
California,508.647,508.432,508.862,Rate is stable
San Diego,475.515,474.788,476.248,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Justice - Controlled Substance Utilization Review and Evaluation System (CURES) Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
