Calaveras  - by Zip Code 2020,,,,
Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents,,,,Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
95222,538.298,509.103,569.605,Rate is stable
95223,707.54,667.417,750.961,Rate is stable
95228,535.678,511.795,561.537,Rate is stable
95230,437.827,362.991,526.834,Rate is stable
95232,279.062,224.915,349.664,Rate is stable
95236,338.933,322.019,356.772,Rate is stable
95245,897.191,831.216,974.243,Rate is stable
95246,562.817,508.046,623.609,Rate is stable
95247,514.942,486.907,544.497,Rate is stable
95249,672.195,651.421,693.768,Rate is stable
95251,454.041,383.409,547.392,Rate is stable
95252,482.762,472.931,492.804,Rate is stable
95255,1420.774,1327.312,1525.449,Rate is stable
95257,919.955,821.993,1029.494,Rate is stable
Calaveras,555.385,548.708,562.142,Rate is stable
California,333.302,333.129,333.475,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Justice - Controlled Substance Utilization Review and Evaluation System (CURES) Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
