Santa Clara  - by Zip Code 2015,,,,
Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents,,,,Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
94022,299.833,291.348,308.604,Rate is stable
94024,360.964,351.916,370.292,Rate is stable
94040,375.362,368.342,382.518,Rate is stable
94041,352.989,341.541,364.886,Rate is stable
94043,292.767,286.474,299.197,Rate is stable
94085,297.765,289.207,306.606,Rate is stable
94086,299.205,294.144,304.351,Rate is stable
94087,328.841,324.191,333.559,Rate is stable
94089,359.146,351.299,367.168,Rate is stable
94301,320.986,313.145,329.027,Rate is stable
94303,388.767,382.996,394.612,Rate is stable
94304,557.643,529.155,588.203,Rate is stable
94305,201.335,187.587,216.211,Rate is stable
94306,270.502,264.545,276.585,Rate is stable
94550,666.763,659.829,673.759,Rate is stable
95002,721.162,671.786,778.532,Rate is stable
95008,449.664,443.748,455.65,Rate is stable
95013,119.319,79.787,172.553,Rate is stable
95014,226.145,222.354,230.003,Rate is stable
95020,575.74,569.505,582.035,Rate is stable
95023,742.476,734.813,750.209,Rate is stable
95030,381.114,370.388,392.173,Rate is stable
95032,524.095,515.691,532.643,Rate is stable
95033,398.654,385.551,412.217,Rate is stable
95035,246.243,242.711,249.821,Rate is stable
95037,545.719,539.097,552.413,Rate is stable
95046,623.405,601.093,646.61,Rate is stable
95050,424.408,417.607,431.31,Rate is stable
95051,353.132,348.187,358.139,Rate is stable
95053,50.193,28.769,127.89,Rate is stable
95054,364.893,355.648,374.362,Rate is stable
95070,291.489,285.257,297.874,Rate is stable
95076,590.251,584.882,595.662,Rate is stable
95110,406.285,395.43,417.465,Rate is stable
95111,367.328,362.3,372.424,Rate is stable
95112,400.305,394.632,406.062,Rate is stable
95113,2999.052,2890.907,3110.757,Rate is stable
95116,371.522,366.258,376.847,Rate is stable
95117,428.325,420.528,436.266,Rate is stable
95118,486.709,479.171,494.354,Rate is stable
95119,461.712,448.244,475.563,Rate is stable
95120,307.743,301.675,313.948,Rate is stable
95121,305.654,300.227,311.164,Rate is stable
95122,338.693,333.719,343.732,Rate is stable
95123,468.097,462.922,473.322,Rate is stable
95124,475.981,469.937,482.094,Rate is stable
95125,447.693,442.229,453.222,Rate is stable
95126,446.206,438.733,453.804,Rate is stable
95127,401.323,396.413,406.285,Rate is stable
95128,570.926,562.851,579.113,Rate is stable
95129,255.954,251.045,260.948,Rate is stable
95130,371.817,361.572,382.32,Rate is stable
95131,214.972,209.313,220.808,Rate is stable
95132,284.487,279.412,289.639,Rate is stable
95133,281.071,274.865,287.396,Rate is stable
95134,380.424,364.286,397.709,Rate is stable
95135,264.31,257.661,271.147,Rate is stable
95136,427.916,421.735,434.185,Rate is stable
95138,335.842,326.605,345.37,Rate is stable
95139,494.318,477.001,512.379,Rate is stable
95140,800.654,637.016,1003.894,Rate is stable
95148,277.574,272.847,282.37,Rate is stable
California,587.05,586.812,587.288,Rate is stable
Santa Clara,364.65,363.81,365.49,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Justice - Controlled Substance Utilization Review and Evaluation System (CURES) Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
