San Bernardino  - by Zip Code 2014,,,,
Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents,,,,Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
91701,557.634,550.451,564.899,Rate is stable
91708,906.246,840.526,981.687,Rate is stable
91709,357.632,353.331,361.981,Rate is stable
91710,415.246,410.822,419.719,Rate is stable
91730,592.091,585.974,598.265,Rate is stable
91737,511.607,502.314,521.074,Rate is stable
91739,395.684,388.683,402.867,Rate is stable
91759,842.835,754.57,944.303,Rate is stable
91761,479.65,473.297,486.097,Rate is stable
91762,532.03,525.611,538.526,Rate is stable
91763,499.616,492,507.333,Rate is stable
91764,562.826,555.831,569.905,Rate is stable
91765,276.894,272.236,281.626,Rate is stable
91784,441.038,433.059,449.158,Rate is stable
91786,847.952,840.047,855.921,Rate is stable
92242,333.353,288.567,386.74,Rate is stable
92252,1520.093,1494.808,1545.796,Rate is stable
92256,1216.354,1173.451,1261.104,Rate is stable
92277,800.242,787.079,813.6,Rate is stable
92278,20.995,13.061,33.592,Rate is stable
92280,10.095,1.223,36.468,Rate is unstable interpret with caution
92284,1413.839,1399.061,1428.783,Rate is stable
92285,1350.219,1299.891,1402.99,Rate is stable
92301,993.327,980.622,1006.195,Rate is stable
92304,10.32,0.261,57.499,Rate is unstable interpret with caution
92305,1115.819,970.314,1283.529,Rate is stable
92307,1229.055,1217.601,1240.607,Rate is stable
92308,980.044,970.196,989.983,Rate is stable
92309,423.294,354.589,505.795,Rate is stable
92310,285.289,226.273,357.081,Rate is stable
92311,1039.82,1028.171,1051.585,Rate is stable
92313,789.244,773.943,804.85,Rate is stable
92314,743.277,727.551,759.304,Rate is stable
92315,1469.079,1435.17,1503.746,Rate is stable
92316,469.528,461.264,477.924,Rate is stable
92321,1169.641,1081.545,1265.086,Rate is stable
92322,512.719,468.138,565.05,Rate is stable
92324,722.663,715.062,730.335,Rate is stable
92325,1242.055,1215.272,1269.434,Rate is stable
92327,1343.649,1216.004,1484.182,Rate is stable
92332,48.078,5.822,173.675,Rate is unstable interpret with caution
92335,569.531,564.136,574.973,Rate is stable
92336,469.181,464.016,474.414,Rate is stable
92337,433.626,425.818,441.605,Rate is stable
92339,685.274,621.772,757.05,Rate is stable
92342,838.785,814.737,863.461,Rate is stable
92344,545.602,534.78,556.667,Rate is stable
92345,1007.312,1000.018,1014.652,Rate is stable
92346,680.233,673.458,687.07,Rate is stable
92347,1091.776,1016.171,1172.143,Rate is stable
92352,754.928,723.071,788.721,Rate is stable
92354,623.032,612.392,633.854,Rate is stable
92356,1016.304,990.521,1042.891,Rate is stable
92358,1079.727,985.768,1181.935,Rate is stable
92359,802.642,782.605,823.129,Rate is stable
92363,973.153,944.143,1003.003,Rate is stable
92365,927.385,866.623,992.746,Rate is stable
92368,905.123,839.802,975.711,Rate is stable
92371,586.882,574.684,599.341,Rate is stable
92372,631.684,609.182,655.053,Rate is stable
92373,812.662,803.255,822.169,Rate is stable
92374,632.864,624.978,640.836,Rate is stable
92376,613.183,607.286,619.132,Rate is stable
92377,592.092,580.926,603.447,Rate is stable
92382,912.32,885.852,939.629,Rate is stable
92385,673.897,559.677,812.083,Rate is stable
92392,1057.404,1047.761,1067.142,Rate is stable
92394,778.14,766.91,789.597,Rate is stable
92395,1119.927,1109.186,1130.756,Rate is stable
92397,798.94,768.929,830.491,Rate is stable
92399,922.246,914.14,930.415,Rate is stable
92401,2480.418,2356.277,2610.726,Rate is stable
92404,1190.277,1180.844,1199.772,Rate is stable
92405,889.787,877.505,902.244,Rate is stable
92407,646.723,639.355,654.18,Rate is stable
92408,822.115,804.72,839.836,Rate is stable
92410,738.91,729.744,748.195,Rate is stable
92411,713.363,701.954,724.935,Rate is stable
93528,23.184,14.82,37.181,Rate is stable
93555,930.085,919.809,940.46,Rate is stable
93562,1091.729,1038.213,1147.812,Rate is stable
California,582.565,582.325,582.802,Rate is stable
San Bernardino,706.418,705.235,707.598,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Justice - Controlled Substance Utilization Review and Evaluation System (CURES) Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
