Colusa  - by Zip Code 2012,,,,
Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents,,,,Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
95912,604.389,579.992,629.771,Rate is stable
95932,1141.884,1114.657,1169.852,Rate is stable
95955,880.211,825.56,938.102,Rate is stable
95957,1452.971,1355.382,1558.052,Rate is stable
95970,663.655,558.35,798.798,Rate is stable
95979,1585.698,1425.893,1763.105,Rate is stable
95987,769.87,744.624,795.909,Rate is stable
California,596.7,596.46,596.948,Rate is stable
Colusa,844.743,832.098,857.545,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Justice - Controlled Substance Utilization Review and Evaluation System (CURES) Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
