Marin  - by Zip Code 2021,,,,
Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents,,,,Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
94901,262.148,257.622,266.745,Rate is stable
94903,321.294,315.604,327.118,Rate is stable
94904,267.732,258.997,276.837,Rate is stable
94920,244.253,233.698,255.406,Rate is stable
94924,338.615,280.228,414.091,Rate is stable
94925,296.649,278.659,316.436,Rate is stable
94929,292.752,236.561,363.19,Rate is stable
94930,269.634,259.234,280.468,Rate is stable
94933,481.827,426.382,545.899,Rate is stable
94937,297.841,259.153,349.497,Rate is stable
94938,282.971,241.863,331.955,Rate is stable
94939,296.211,283.434,309.586,Rate is stable
94940,54.282,36.05,81.221,Rate is stable
94941,251.84,246.542,257.277,Rate is stable
94945,303.821,296.03,311.842,Rate is stable
94946,241.755,160.547,377.325,Rate is stable
94947,349.046,342.279,355.968,Rate is stable
94949,303.51,295.942,311.284,Rate is stable
94952,410.578,404.609,416.642,Rate is stable
94956,316.925,279.353,363.1,Rate is stable
94960,255.265,247.712,263.098,Rate is stable
94963,264.342,201.997,345.427,Rate is stable
94964,70.096,60.386,95.578,Rate is stable
94965,269.131,259.917,278.756,Rate is stable
94970,237.679,197.311,291.671,Rate is stable
94971,241.225,185.348,315.655,Rate is stable
94973,339.842,296.488,393.007,Rate is stable
California,321.714,321.546,321.882,Rate is stable
Marin,279.471,277.583,281.374,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Justice - Controlled Substance Utilization Review and Evaluation System (CURES) Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
