Sacramento  - by Zip Code 2014,,,,
Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents,,,,Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
94571,985.149,960.399,1010.532,Rate is stable
95608,1001.02,993.339,1008.754,Rate is stable
95610,979.253,970.059,988.527,Rate is stable
95615,673.038,588.409,769.619,Rate is stable
95621,1033.873,1024.191,1043.635,Rate is stable
95624,690.337,683.784,696.942,Rate is stable
95626,1036.404,1009.62,1063.88,Rate is stable
95628,806.006,797.574,814.522,Rate is stable
95630,531.721,526.571,536.916,Rate is stable
95632,839.694,829.218,850.281,Rate is stable
95638,811.58,767.269,859.429,Rate is stable
95641,973.969,930.071,1020.177,Rate is stable
95652,1250.173,1118.667,1396.015,Rate is stable
95655,689.188,650.902,730.923,Rate is stable
95660,1060.184,1048.756,1071.716,Rate is stable
95662,893.109,883.044,903.272,Rate is stable
95670,800.925,793.543,808.365,Rate is stable
95673,1090.889,1073.522,1108.515,Rate is stable
95678,810.662,801.919,819.498,Rate is stable
95683,577.906,558.958,597.592,Rate is stable
95690,666.309,627.412,707.805,Rate is stable
95693,738.587,715.339,762.672,Rate is stable
95742,649.525,618.084,683.612,Rate is stable
95757,487.316,480.242,494.509,Rate is stable
95758,639.405,633.077,645.788,Rate is stable
95811,750.547,728.1,773.727,Rate is stable
95814,996.139,976.574,1016.354,Rate is stable
95815,1053.981,1040.402,1067.736,Rate is stable
95816,970.265,954.949,985.906,Rate is stable
95817,1055.303,1036.998,1073.923,Rate is stable
95818,587.295,576.821,597.95,Rate is stable
95819,572.645,561.702,583.812,Rate is stable
95820,924.187,913.887,934.594,Rate is stable
95821,993.881,983.662,1004.193,Rate is stable
95822,862.285,853.677,870.965,Rate is stable
95823,901.965,894.797,909.183,Rate is stable
95824,900.028,888.417,911.778,Rate is stable
95825,1044.484,1032.945,1056.141,Rate is stable
95826,794.801,785.49,804.205,Rate is stable
95827,918.689,905.186,932.367,Rate is stable
95828,702.902,696.101,709.762,Rate is stable
95829,659.136,648.475,670.002,Rate is stable
95830,745.17,634.113,882.614,Rate is stable
95831,599.978,592.78,607.257,Rate is stable
95832,974.614,949.742,1000.299,Rate is stable
95833,860.505,850.029,871.12,Rate is stable
95834,763.679,751.961,775.582,Rate is stable
95835,533.58,526.092,541.17,Rate is stable
95837,490.774,416.573,590.353,Rate is stable
95838,1110.764,1098.979,1122.664,Rate is stable
95841,1233.864,1218.011,1249.89,Rate is stable
95842,999.561,988.247,1010.992,Rate is stable
95843,726.305,718.082,734.628,Rate is stable
95864,642.039,631.619,652.614,Rate is stable
California,582.565,582.325,582.802,Rate is stable
Sacramento,806.048,804.608,807.49,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Justice - Controlled Substance Utilization Review and Evaluation System (CURES) Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
