Butte  - by Zip Code 2021,,,,
Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents,,,,Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
95901,622.938,614.455,631.525,Rate is stable
95914,458.913,411.149,515.84,Rate is stable
95916,606.707,555.416,662.676,Rate is stable
95917,471.56,448.938,495.253,Rate is stable
95926,520.195,512.633,527.862,Rate is stable
95928,516.191,508.874,523.603,Rate is stable
95938,415.235,394.9,436.749,Rate is stable
95941,665.036,592.049,745.9,Rate is stable
95942,407.063,365.269,453.169,Rate is stable
95948,509.194,496.21,522.492,Rate is stable
95954,463.548,451.441,475.992,Rate is stable
95965,586.178,575.924,596.591,Rate is stable
95966,737.772,728.363,747.294,Rate is stable
95968,867.117,807.535,932.914,Rate is stable
95969,283.851,275.125,292.882,Rate is stable
95973,478.469,471.574,485.454,Rate is stable
Butte,538.745,535.722,541.783,Rate is stable
California,321.714,321.546,321.882,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Justice - Controlled Substance Utilization Review and Evaluation System (CURES) Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
