Glenn  - by Zip Code 2014,,,,
Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents,,,,Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
95920,595.487,497.971,713.673,Rate is stable
95939,617.165,549.851,699.53,Rate is stable
95943,725.6,647.443,818.278,Rate is stable
95951,905.939,817.846,1004.224,Rate is stable
95963,980.575,964.327,997.084,Rate is stable
95970,985.001,814.087,1191.004,Rate is stable
95988,1187.263,1162.291,1212.729,Rate is stable
California,582.565,582.325,582.802,Rate is stable
Glenn,954.702,943.233,966.29,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Justice - Controlled Substance Utilization Review and Evaluation System (CURES) Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
