Mariposa  - by Zip Code 2014,,,,
Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents,,,,Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
93601,1692.75,1569.399,1825.085,Rate is stable
93623,643.008,482.345,840.849,Rate is stable
93653,956.488,810.183,1129.013,Rate is stable
95306,1183.014,1058.344,1324.824,Rate is stable
95311,2931.618,2751.276,3124.516,Rate is stable
95318,617.788,501.423,755.162,Rate is stable
95321,1134.342,1087.551,1183.452,Rate is stable
95325,40.598,24.533,67.476,Rate is stable
95329,877.773,840.934,916.209,Rate is stable
95338,975.496,955.364,996.062,Rate is stable
95345,2118.369,1591.482,2806.204,Rate is stable
95369,925.553,851.234,1006.215,Rate is stable
95389,362.463,303.879,438.762,Rate is stable
California,582.565,582.325,582.802,Rate is stable
Mariposa,845.743,831.918,859.79,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Justice - Controlled Substance Utilization Review and Evaluation System (CURES) Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
