Sutter  - by Zip Code 2022,,,,
Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents,,,,Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
95626,447.784,431.182,465.024,Rate is stable
95645,182.215,161.277,206.924,Rate is stable
95659,417.965,373.002,468.353,Rate is stable
95668,608.404,539.573,698.099,Rate is stable
95674,401.117,360.084,450.026,Rate is stable
95692,547.429,525.732,570.053,Rate is stable
95953,485.346,472.242,498.817,Rate is stable
95957,524.9,469.706,587.089,Rate is stable
95982,717.078,683.049,752.753,Rate is stable
95991,545.382,538.277,552.569,Rate is stable
95993,362.687,356.979,368.477,Rate is stable
California,291.048,290.889,291.206,Rate is stable
Sutter,472.263,468.122,476.437,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Justice - Controlled Substance Utilization Review and Evaluation System (CURES) Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.02.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/02/26., https://skylab.cdph.ca.gov/ODdash/,,
