Fresno  - by Zip Code 2015,,,,
Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents,,,,Opioid Prescriptions by Patient Location : Age-Adjusted Rate per 1k Residents
Zip Code,Age-Adjusted Rate,95% LCL,95% UCL,Stability
93210,597.136,584.613,609.953,Rate is stable
93234,398.611,380.118,418.231,Rate is stable
93242,646.433,617.094,677.126,Rate is stable
93602,665.967,640.178,692.814,Rate is stable
93603,125.448,91.289,171.626,Rate is stable
93608,304.932,257.894,360.588,Rate is stable
93609,641.703,619.689,664.416,Rate is stable
93611,752.366,744.586,760.215,Rate is stable
93612,1222.335,1210.413,1234.359,Rate is stable
93616,731.766,690.007,776.194,Rate is stable
93618,676.779,666.367,687.335,Rate is stable
93619,535.891,527.862,544.026,Rate is stable
93620,855.632,835.937,875.722,Rate is stable
93621,620.077,547.249,702.001,Rate is stable
93622,417.048,401.603,433.091,Rate is stable
93625,1207.799,1181.116,1235.043,Rate is stable
93626,816.263,771.785,863.528,Rate is stable
93627,199.256,121.595,310.266,Rate is stable
93628,80.7,53.133,118.654,Rate is stable
93630,696.3,683.039,709.78,Rate is stable
93631,860.58,845.283,876.104,Rate is stable
93640,449.404,433.154,466.264,Rate is stable
93641,1014.207,881.27,1165.065,Rate is stable
93646,579.633,562.526,597.23,Rate is stable
93648,544.375,530.683,558.428,Rate is stable
93650,1081.183,1044.31,1119.326,Rate is stable
93651,1539.258,1390.612,1704.287,Rate is stable
93652,1202.013,1015.964,1422.41,Rate is stable
93654,1146.502,1134.508,1158.605,Rate is stable
93656,558.303,538.539,578.683,Rate is stable
93657,799.619,789.913,809.432,Rate is stable
93660,442.842,412.19,476.761,Rate is stable
93662,694.233,684.299,704.288,Rate is stable
93664,1112.674,993.089,1253.717,Rate is stable
93667,1020.956,975.555,1068.614,Rate is stable
93668,472.621,420.323,533.007,Rate is stable
93675,1325.108,1260.822,1393.333,Rate is stable
93701,1214.885,1187.42,1243.103,Rate is stable
93702,826.184,816.392,836.088,Rate is stable
93703,933.345,921.833,944.986,Rate is stable
93704,744.033,733.97,754.229,Rate is stable
93705,954.561,943.836,965.393,Rate is stable
93706,1061.561,1050.208,1073.019,Rate is stable
93710,878.432,866.593,890.418,Rate is stable
93711,584.531,576.902,592.254,Rate is stable
93720,717.196,709.379,725.09,Rate is stable
93721,3623.002,3577.54,3669.239,Rate is stable
93722,797.555,790.812,804.351,Rate is stable
93723,480.25,466.86,493.972,Rate is stable
93725,643.437,632.766,654.266,Rate is stable
93726,1491.137,1478.1,1504.276,Rate is stable
93727,752.077,745.525,758.678,Rate is stable
93728,962.514,945.345,980.038,Rate is stable
93730,404.379,392.269,416.846,Rate is stable
California,587.05,586.812,587.288,Rate is stable
Fresno,811.62,809.753,813.492,Rate is stable
Note: Missing values are intentionally left blank and are considered not applicable.,,,,
Source: California Department of Justice - Controlled Substance Utilization Review and Evaluation System (CURES) Data,,,,
Prepared by: California Department of Public Health - Substance and Addiction Prevention Branch.,,,,
File downloaded on,,06.01.2026,,
Suggested Citation: ,,,,
California Overdose Surveillance Dashboard. Prepared by California Department of Public Health (CDPH) - Substance and Addiction Prevention Branch (SAPB).,,,,
Accessed ,06/01/26., https://skylab.cdph.ca.gov/ODdash/,,
